Date,Biomass - Actual Aggregated [MW],Energy storage - Actual Aggregated [MW],Fossil Brown coal/Lignite - Actual Aggregated [MW],Fossil Coal-derived gas - Actual Aggregated [MW],Fossil Gas - Actual Aggregated [MW],Fossil Hard coal - Actual Aggregated [MW],Fossil Oil - Actual Aggregated [MW],Fossil Oil shale - Actual Aggregated [MW],Fossil Peat - Actual Aggregated [MW],Geothermal - Actual Aggregated [MW],Hydro Pumped Storage - Actual Aggregated [MW],Hydro Pumped Storage - Actual Consumption [MW],Hydro Run-of-river and poundage - Actual Aggregated [MW],Hydro Water Reservoir - Actual Aggregated [MW],Marine - Actual Aggregated [MW],Nuclear - Actual Aggregated [MW],Other - Actual Aggregated [MW],Other renewable - Actual Aggregated [MW],Waste - Actual Aggregated [MW],Wind Offshore - Actual Aggregated [MW],Wind Onshore - Actual Aggregated [MW]
2022-12-29,6200.0,0.0,76898.0,731.0,21981.0,159609.0,7437.0,0.0,0.0,0.0,6779.0,0.0,6030.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,134646.0
2022-12-30,6044.0,0.0,76135.0,1065.0,21221.0,151213.0,7679.0,0.0,0.0,0.0,7113.0,0.0,5926.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,121377.0
2022-12-31,6045.0,0.0,45644.0,1208.0,20977.0,132244.0,7757.0,0.0,0.0,0.0,4961.0,0.0,5555.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,152904.0
2023-01-01,4533.0,0.0,44306.0,1190.0,18192.0,126739.0,7311.0,0.0,0.0,0.0,4353.0,0.0,5482.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,113251.0
2023-01-02,5907.0,0.0,82399.0,1120.0,27643.0,161047.0,7116.0,0.0,0.0,0.0,5169.0,0.0,5744.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,114429.0
2023-01-03,5927.0,0.0,113782.0,1203.0,35618.0,174055.0,6858.0,0.0,0.0,0.0,3150.0,0.0,5693.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,109441.0
2023-01-04,5786.0,0.0,97979.0,1171.0,36920.0,173782.0,6767.0,0.0,0.0,0.0,4404.0,0.0,5343.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,130760.0
2023-01-05,5256.0,0.0,91133.0,1155.0,34634.0,168430.0,6438.0,0.0,0.0,0.0,3348.0,0.0,5508.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,156316.0
2023-01-06,5802.0,0.0,111734.0,1284.0,33636.0,164664.0,6731.0,0.0,0.0,0.0,2002.0,0.0,5723.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,57185.0
2023-01-07,5794.0,0.0,100115.0,1275.0,35470.0,168672.0,6386.0,0.0,0.0,0.0,5881.0,0.0,5558.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,41604.0
2023-01-08,5529.0,0.0,71413.0,1338.0,32797.0,158495.0,6381.0,0.0,0.0,0.0,4992.0,0.0,5214.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,91878.0
2023-01-09,5904.0,0.0,113563.0,1258.0,43674.0,207752.0,6933.0,0.0,0.0,0.0,5875.0,0.0,5239.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,53522.0
2023-01-10,5913.0,0.0,114037.0,1392.0,42914.0,242846.0,7293.0,0.0,0.0,0.0,2542.0,0.0,5590.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,25940.0
2023-01-11,5980.0,0.0,106424.0,1435.0,41599.0,196231.0,7347.0,0.0,0.0,0.0,4891.0,0.0,5715.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,101840.0
2023-01-12,6012.0,0.0,95905.0,1274.0,37885.0,169486.0,6971.0,0.0,0.0,0.0,5800.0,0.0,5668.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,138704.0
2023-01-13,4244.0,0.0,102763.0,1321.0,38004.0,173152.0,7200.0,0.0,0.0,0.0,6192.0,0.0,5659.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,133407.0
2023-01-14,4111.0,0.0,71007.0,1333.0,33754.0,150453.0,7054.0,0.0,0.0,0.0,4958.0,0.0,5633.0,571.0,0.0,0.0,0.0,0.0,0.0,0.0,136919.0
2023-01-15,4079.0,0.0,49773.0,1316.0,33506.0,142543.0,6823.0,0.0,0.0,0.0,5498.0,0.0,5839.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,139385.0
2023-01-16,5890.0,0.0,96693.0,1350.0,39286.0,191039.0,7244.0,0.0,0.0,0.0,5817.0,0.0,6539.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,101916.0
2023-01-17,6050.0,0.0,117784.0,1045.0,41268.0,200904.0,7267.0,0.0,0.0,0.0,2783.0,0.0,6395.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,85508.0
2023-01-18,5409.0,0.0,125215.0,780.0,45509.0,231417.0,7524.0,0.0,0.0,0.0,3828.0,0.0,5732.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,29144.0
2023-01-19,6135.0,0.0,121316.0,912.0,46146.0,248683.0,7365.0,0.0,0.0,0.0,4207.0,0.0,5856.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,20682.0
2023-01-20,6140.0,0.0,125325.0,1326.0,45492.0,271316.0,7390.0,0.0,0.0,0.0,6280.0,0.0,6283.0,741.0,0.0,0.0,0.0,0.0,0.0,0.0,14991.0
2023-01-21,6131.0,0.0,104950.0,1428.0,38039.0,189682.0,7770.0,0.0,0.0,0.0,5481.0,0.0,6076.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,124821.0
2023-01-22,6153.0,0.0,108114.0,1338.0,41199.0,207326.0,7671.0,0.0,0.0,0.0,5454.0,0.0,5631.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,39298.0
2023-01-23,6290.0,0.0,124857.0,1405.0,46206.0,284096.0,7638.0,0.0,0.0,0.0,4370.0,0.0,6044.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,7902.0
2023-01-24,6269.0,0.0,120268.0,1478.0,47262.0,296687.0,7614.0,0.0,0.0,0.0,4170.0,0.0,6367.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,5261.0
2023-01-25,6354.0,0.0,123256.0,1474.0,46240.0,291534.0,7747.0,0.0,0.0,0.0,2653.0,0.0,6524.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,10201.0
2023-01-26,6356.0,0.0,123943.0,1344.0,46251.0,286535.0,7651.0,0.0,0.0,0.0,3220.0,0.0,6563.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,1812.0
2023-01-27,6365.0,0.0,117505.0,1275.0,45990.0,267530.0,7693.0,0.0,0.0,0.0,3152.0,0.0,6488.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,34906.0
2023-01-28,6241.0,0.0,121948.0,1395.0,41749.0,211832.0,7750.0,0.0,0.0,0.0,2327.0,0.0,6404.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,18535.0
2023-01-29,6021.0,0.0,95016.0,1372.0,36312.0,173222.0,7857.0,0.0,0.0,0.0,6273.0,0.0,6362.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,98684.0
2023-01-30,5871.0,0.0,88630.0,1253.0,37508.0,184222.0,7705.0,0.0,0.0,0.0,5172.0,0.0,6286.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,170914.0
2023-01-31,5895.0,0.0,96927.0,1385.0,35926.0,194406.0,7174.0,0.0,0.0,0.0,6680.0,0.0,5671.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,151432.0
2023-02-01,6285.0,0.0,89528.0,1441.0,33650.0,186568.0,6957.0,0.0,0.0,0.0,5600.0,0.0,5924.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,163927.0
2023-02-02,6212.0,0.0,118773.0,1495.0,38534.0,191638.0,7154.0,0.0,0.0,0.0,5116.0,0.0,6263.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,112554.0
2023-02-03,6300.0,0.0,120252.0,1461.0,36671.0,193511.0,7266.0,0.0,0.0,0.0,4570.0,0.0,5947.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,107277.0
2023-02-04,6216.0,0.0,106280.0,1451.0,39386.0,187435.0,7432.0,0.0,0.0,0.0,2840.0,0.0,6163.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,101507.0
2023-02-05,6227.0,0.0,104336.0,1422.0,37900.0,188880.0,7260.0,0.0,0.0,0.0,3099.0,0.0,6304.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,15063.0
2023-02-06,6329.0,0.0,116325.0,1256.0,45322.0,260209.0,7107.0,0.0,0.0,0.0,4760.0,0.0,6509.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,13470.0
2023-02-07,6359.0,0.0,118762.0,1281.0,47030.0,278687.0,7103.0,0.0,0.0,0.0,4765.0,0.0,6216.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,14370.0
2023-02-08,6499.0,0.0,115430.0,1346.0,43017.0,243356.0,7351.0,0.0,0.0,0.0,3245.0,0.0,6423.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,40231.0
2023-02-09,6492.0,0.0,106535.0,1242.0,42069.0,196346.0,7529.0,0.0,0.0,0.0,5341.0,0.0,6433.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,102159.0
2023-02-10,6429.0,0.0,109579.0,1292.0,41887.0,199875.0,7506.0,0.0,0.0,0.0,5508.0,0.0,6499.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,117457.0
2023-02-11,5584.0,0.0,85008.0,1365.0,36535.0,178224.0,7263.0,0.0,0.0,0.0,3236.0,0.0,5844.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,147906.0
2023-02-12,5884.0,0.0,107089.0,1171.0,40684.0,180405.0,7177.0,0.0,0.0,0.0,3166.0,0.0,5897.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,43071.0
2023-02-13,5731.0,0.0,112772.0,1104.0,42313.0,205294.0,6718.0,0.0,0.0,0.0,3875.0,0.0,6155.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,97980.0
2023-02-14,6383.0,0.0,103163.0,1224.0,41127.0,241937.0,7027.0,0.0,0.0,0.0,3081.0,0.0,6159.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,33581.0
2023-02-15,6371.0,0.0,104081.0,1267.0,36009.0,243270.0,7327.0,0.0,0.0,0.0,2823.0,0.0,6067.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,23457.0
2023-02-16,6375.0,0.0,101522.0,1354.0,33400.0,224132.0,7669.0,0.0,0.0,0.0,5809.0,0.0,6179.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,50757.0
2023-02-17,6351.0,0.0,88058.0,1444.0,31703.0,199403.0,7276.0,0.0,0.0,0.0,6987.0,0.0,6109.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,117023.0
2023-02-18,6176.0,0.0,46726.0,1386.0,30630.0,172305.0,7434.0,0.0,0.0,0.0,5286.0,0.0,6398.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,139395.0
2023-02-19,5489.0,0.0,46836.0,1433.0,30377.0,170193.0,7486.0,0.0,0.0,0.0,6070.0,0.0,6792.0,1076.0,0.0,0.0,0.0,0.0,0.0,0.0,112924.0
2023-02-20,6097.0,0.0,50715.0,1461.0,30763.0,182633.0,7538.0,0.0,0.0,0.0,6063.0,0.0,7330.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,167934.0
2023-02-21,6151.0,0.0,72004.0,1413.0,31624.0,196726.0,7300.0,0.0,0.0,0.0,6272.0,0.0,7037.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,146608.0
2023-02-22,6367.0,0.0,103356.0,1371.0,40973.0,235677.0,7442.0,0.0,0.0,0.0,3737.0,0.0,7261.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,26098.0
2023-02-23,6428.0,0.0,91824.0,1295.0,40959.0,213784.0,7573.0,0.0,0.0,0.0,4683.0,0.0,7501.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,60703.0
2023-02-24,6371.0,0.0,99939.0,1319.0,31778.0,205050.0,7639.0,0.0,0.0,0.0,3838.0,0.0,7852.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,75969.0
2023-02-25,6225.0,0.0,83441.0,1083.0,27233.0,171345.0,7878.0,0.0,0.0,0.0,5176.0,0.0,7731.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,101245.0
2023-02-26,6235.0,0.0,86108.0,1128.0,27415.0,174622.0,8055.0,0.0,0.0,0.0,2781.0,0.0,7526.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,71159.0
2023-02-27,6143.0,0.0,121558.0,1171.0,42944.0,232098.0,7785.0,0.0,0.0,0.0,4546.0,0.0,7659.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0,13157.0
2023-02-28,6368.0,0.0,107484.0,1133.0,47686.0,230184.0,7170.0,0.0,0.0,0.0,3961.0,0.0,7932.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,11329.0
2023-03-01,6499.0,0.0,109100.0,1163.0,47920.0,226420.0,7161.0,0.0,0.0,0.0,3513.0,0.0,7496.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,15547.0
2023-03-02,6398.0,0.0,113295.0,1046.0,50477.0,231112.0,7604.0,0.0,0.0,0.0,4048.0,0.0,7483.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,5545.0
2023-03-03,6402.0,0.0,112599.0,1071.0,48933.0,216471.0,7959.0,0.0,0.0,0.0,6719.0,0.0,7216.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,63021.0
2023-03-04,6290.0,0.0,67191.0,1229.0,40571.0,172162.0,7846.0,0.0,0.0,0.0,5037.0,0.0,7335.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,127168.0
2023-03-05,6302.0,0.0,91711.0,1596.0,43490.0,173019.0,7873.0,0.0,0.0,0.0,4751.0,0.0,7194.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,64311.0
2023-03-06,6261.0,0.0,111610.0,1547.0,49694.0,221967.0,8048.0,0.0,0.0,0.0,3858.0,0.0,7065.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,32957.0
2023-03-07,6415.0,0.0,92639.0,1589.0,42798.0,189230.0,7807.0,0.0,0.0,0.0,5634.0,0.0,6805.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,114816.0
2023-03-08,6361.0,0.0,97995.0,1527.0,48309.0,199893.0,7662.0,0.0,0.0,0.0,3698.0,0.0,6813.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,71470.0
2023-03-09,6399.0,0.0,114804.0,1611.0,50069.0,210626.0,7933.0,0.0,0.0,0.0,3806.0,0.0,6944.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,34496.0
2023-03-10,6348.0,0.0,101011.0,1695.0,46425.0,192437.0,7444.0,0.0,0.0,0.0,5719.0,0.0,7008.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,57055.0
2023-03-11,6292.0,0.0,80464.0,1616.0,44127.0,166402.0,6840.0,0.0,0.0,0.0,5099.0,0.0,7183.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,121345.0
2023-03-12,5351.0,0.0,59415.0,1890.0,36143.0,155131.0,6858.0,0.0,0.0,0.0,4980.0,0.0,7223.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,106351.0
2023-03-13,5355.0,0.0,62399.0,1865.0,39072.0,161712.0,6443.0,0.0,0.0,0.0,5046.0,0.0,7063.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,142095.0
2023-03-14,6156.0,0.0,71180.0,2033.0,38639.0,167280.0,6137.0,0.0,0.0,0.0,5709.0,0.0,7370.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,137796.0
2023-03-15,6380.0,0.0,93002.0,1829.0,43140.0,204185.0,6633.0,0.0,0.0,0.0,6511.0,0.0,7579.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,76420.0
2023-03-16,6164.0,0.0,90145.0,1748.0,43756.0,202678.0,6750.0,0.0,0.0,0.0,6818.0,0.0,7569.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,38268.0
2023-03-17,5855.0,0.0,63848.0,1781.0,41026.0,176665.0,6841.0,0.0,0.0,0.0,6694.0,0.0,7456.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,112354.0
2023-03-18,5939.0,0.0,53566.0,1890.0,37048.0,158753.0,6642.0,0.0,0.0,0.0,6718.0,0.0,7269.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,98842.0
2023-03-19,6178.0,0.0,74543.0,1962.0,36988.0,168191.0,6187.0,0.0,0.0,0.0,3302.0,0.0,6865.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,17039.0
2023-03-20,6131.0,0.0,93366.0,1962.0,46116.0,189737.0,6321.0,0.0,0.0,0.0,2559.0,0.0,6706.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,32502.0
2023-03-21,6389.0,0.0,102390.0,1909.0,50335.0,198719.0,6591.0,0.0,0.0,0.0,3396.0,0.0,7031.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,18467.0
2023-03-22,6348.0,0.0,88780.0,1881.0,44207.0,183616.0,6825.0,0.0,0.0,0.0,5855.0,0.0,7182.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,63210.0
2023-03-23,6251.0,0.0,83111.0,1891.0,42512.0,169111.0,6531.0,0.0,0.0,0.0,3356.0,0.0,6904.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,97485.0
2023-03-24,6173.0,0.0,79533.0,1962.0,42367.0,165604.0,6453.0,0.0,0.0,0.0,1760.0,0.0,6929.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,98761.0
2023-03-25,6050.0,0.0,53396.0,1997.0,40087.0,148475.0,6556.0,0.0,0.0,0.0,5746.0,0.0,6893.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,77944.0
2023-03-26,5941.0,0.0,52889.0,1932.0,30937.0,139230.0,6593.0,0.0,0.0,0.0,1444.0,0.0,6665.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,79205.0
2023-03-27,6241.0,0.0,79667.0,1952.0,42587.0,179245.0,7276.0,0.0,0.0,0.0,6462.0,0.0,6580.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,79495.0
2023-03-28,6355.0,0.0,82068.0,1649.0,43943.0,187339.0,7478.0,0.0,0.0,0.0,6081.0,0.0,6626.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,107105.0
2023-03-29,6344.0,0.0,96831.0,1951.0,44287.0,185349.0,7291.0,0.0,0.0,0.0,5980.0,0.0,6535.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,49094.0
2023-03-30,6361.0,0.0,98771.0,1920.0,42709.0,177146.0,6864.0,0.0,0.0,0.0,5224.0,0.0,6686.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0,62293.0
2023-03-31,6329.0,0.0,100122.0,1995.0,39637.0,181808.0,6646.0,0.0,0.0,0.0,3138.0,0.0,6839.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,53959.0
2023-04-01,6221.0,0.0,71173.0,2007.0,30373.0,159641.0,6735.0,0.0,0.0,0.0,6392.0,0.0,7358.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,72014.0
2023-04-02,5523.0,0.0,44883.0,2050.0,27516.0,157377.0,7156.0,0.0,0.0,0.0,5600.0,0.0,7331.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,121094.0
2023-04-03,6479.0,0.0,77334.0,1759.0,34259.0,179626.0,7448.0,0.0,0.0,0.0,4581.0,0.0,7163.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,99479.0
2023-04-04,6506.0,0.0,93340.0,1758.0,38977.0,197557.0,7737.0,0.0,0.0,0.0,7964.0,0.0,6671.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,34652.0
2023-04-05,6410.0,0.0,103242.0,1651.0,39972.0,206236.0,7742.0,0.0,0.0,0.0,4082.0,0.0,6716.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,8622.0
2023-04-06,6446.0,0.0,95873.0,1736.0,39011.0,192971.0,7570.0,0.0,0.0,0.0,1939.0,0.0,7002.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,35478.0
2023-04-07,6264.0,0.0,111738.0,1968.0,38505.0,192742.0,7238.0,0.0,0.0,0.0,2724.0,0.0,7034.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,37879.0
2023-04-08,6139.0,0.0,73849.0,2092.0,34679.0,169705.0,7017.0,0.0,0.0,0.0,6697.0,0.0,7181.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,16778.0
2023-04-09,6116.0,0.0,56926.0,1904.0,29997.0,157136.0,6533.0,0.0,0.0,0.0,4201.0,0.0,7402.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,12352.0
2023-04-10,5446.0,0.0,41932.0,2021.0,30752.0,150387.0,6326.0,0.0,0.0,0.0,5932.0,0.0,6881.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,14954.0
2023-04-11,6220.0,0.0,72823.0,2027.0,30515.0,170014.0,6509.0,0.0,0.0,0.0,3564.0,0.0,6990.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,72915.0
2023-04-12,6350.0,0.0,103805.0,1846.0,42028.0,184650.0,6595.0,0.0,0.0,0.0,3674.0,0.0,7124.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,25929.0
2023-04-13,6202.0,0.0,91243.0,1940.0,41282.0,183232.0,6081.0,0.0,0.0,0.0,3143.0,0.0,7342.0,1136.0,0.0,0.0,0.0,0.0,0.0,0.0,26185.0
2023-04-14,6136.0,0.0,93032.0,2192.0,38720.0,179476.0,6478.0,0.0,0.0,0.0,2440.0,0.0,7261.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,57132.0
2023-04-15,5645.0,0.0,68988.0,2165.0,33379.0,157694.0,6437.0,0.0,0.0,0.0,4248.0,0.0,7072.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,75364.0
2023-04-16,5632.0,0.0,70475.0,2094.0,33028.0,156058.0,6279.0,0.0,0.0,0.0,3416.0,0.0,7095.0,677.0,0.0,0.0,0.0,0.0,0.0,0.0,19974.0
2023-04-17,6255.0,0.0,108361.0,1998.0,43809.0,177073.0,6504.0,0.0,0.0,0.0,2242.0,0.0,7344.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,39282.0
2023-04-18,4773.0,0.0,80777.0,1810.0,40386.0,172039.0,6479.0,0.0,0.0,0.0,5183.0,0.0,7078.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,66919.0
2023-04-19,6269.0,0.0,89603.0,1753.0,40992.0,185332.0,6621.0,0.0,0.0,0.0,6089.0,0.0,6738.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,78613.0
2023-04-20,6307.0,0.0,87790.0,1843.0,39490.0,174723.0,6212.0,0.0,0.0,0.0,4969.0,0.0,6821.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,50651.0
2023-04-21,6334.0,0.0,74227.0,1758.0,35352.0,160781.0,5937.0,0.0,0.0,0.0,3780.0,0.0,6958.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,48029.0
2023-04-22,5906.0,0.0,60728.0,1820.0,34577.0,150506.0,6068.0,0.0,0.0,0.0,4305.0,0.0,7114.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,19628.0
2023-04-23,5481.0,0.0,51686.0,2042.0,26461.0,133757.0,5723.0,0.0,0.0,0.0,1917.0,0.0,6353.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,63249.0
2023-04-24,6089.0,0.0,86644.0,1810.0,35554.0,162122.0,5600.0,0.0,0.0,0.0,3485.0,0.0,6461.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,37422.0
2023-04-25,6261.0,0.0,96034.0,1064.0,39640.0,174737.0,5732.0,0.0,0.0,0.0,5996.0,0.0,6453.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,58176.0
2023-04-26,6395.0,0.0,76361.0,939.0,36877.0,168270.0,6091.0,0.0,0.0,0.0,4132.0,0.0,6454.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,99260.0
2023-04-27,6457.0,0.0,89264.0,1603.0,38073.0,174025.0,6231.0,0.0,0.0,0.0,3416.0,0.0,6751.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,51636.0
2023-04-28,6579.0,0.0,90072.0,1698.0,39963.0,169258.0,6196.0,0.0,0.0,0.0,2421.0,0.0,6450.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0,23459.0
2023-04-29,6138.0,0.0,63618.0,1798.0,35387.0,147145.0,6057.0,0.0,0.0,0.0,5106.0,0.0,6067.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,44201.0
2023-04-30,5736.0,0.0,45667.0,1993.0,26867.0,133500.0,6134.0,0.0,0.0,0.0,4951.0,0.0,6272.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,52468.0
2023-05-01,5775.0,0.0,51443.0,2075.0,25401.0,134216.0,6039.0,0.0,0.0,0.0,6169.0,0.0,6082.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,29794.0
2023-05-02,6452.0,0.0,62518.0,2079.0,24249.0,144874.0,5802.0,0.0,0.0,0.0,7430.0,0.0,6301.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,59677.0
2023-05-03,6071.0,0.0,73562.0,2191.0,27738.0,143201.0,5785.0,0.0,0.0,0.0,5882.0,0.0,6084.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,17609.0
2023-05-04,6048.0,0.0,85992.0,2217.0,27140.0,152526.0,5669.0,0.0,0.0,0.0,5745.0,0.0,6204.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,12006.0
2023-05-05,6433.0,0.0,49501.0,2005.0,30442.0,156360.0,5825.0,0.0,0.0,0.0,5855.0,0.0,5767.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,74185.0
2023-05-06,5799.0,0.0,54280.0,2003.0,28770.0,157097.0,6145.0,0.0,0.0,0.0,4117.0,0.0,6269.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,89149.0
2023-05-07,5732.0,0.0,49001.0,1989.0,25660.0,155038.0,5888.0,0.0,0.0,0.0,5124.0,0.0,5767.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,45652.0
2023-05-08,5671.0,0.0,78547.0,1821.0,32200.0,173229.0,6022.0,0.0,0.0,0.0,4680.0,0.0,5649.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,34513.0
2023-05-09,5669.0,0.0,70364.0,1799.0,30467.0,156421.0,5917.0,0.0,0.0,0.0,3816.0,0.0,5809.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,85500.0
2023-05-10,1155.0,0.0,68252.0,1750.0,25345.0,146331.0,5971.0,0.0,0.0,0.0,5121.0,0.0,5955.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,119453.0
2023-05-11,1063.0,0.0,92611.0,1596.0,28978.0,158941.0,5715.0,0.0,0.0,0.0,4194.0,0.0,5852.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,79912.0
2023-05-12,532.0,0.0,84330.0,1845.0,25528.0,147838.0,5770.0,0.0,0.0,0.0,4732.0,0.0,5389.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,83919.0
