Date,Biomass - Actual Aggregated [MW],Energy storage - Actual Aggregated [MW],Fossil Brown coal/Lignite - Actual Aggregated [MW],Fossil Coal-derived gas - Actual Aggregated [MW],Fossil Gas - Actual Aggregated [MW],Fossil Hard coal - Actual Aggregated [MW],Fossil Oil - Actual Aggregated [MW],Fossil Oil shale - Actual Aggregated [MW],Fossil Peat - Actual Aggregated [MW],Geothermal - Actual Aggregated [MW],Hydro Pumped Storage - Actual Aggregated [MW],Hydro Pumped Storage - Actual Consumption [MW],Hydro Run-of-river and poundage - Actual Aggregated [MW],Hydro Water Reservoir - Actual Aggregated [MW],Marine - Actual Aggregated [MW],Nuclear - Actual Aggregated [MW],Other - Actual Aggregated [MW],Other renewable - Actual Aggregated [MW],Solar - Actual Aggregated [MW],Waste - Actual Aggregated [MW],Wind Onshore - Actual Aggregated [MW]
2019-05-12,7594.0,0.0,0.0,0.0,17946.0,0.0,3469.0,0.0,0.0,0.0,3422.0,40348.0,135838.0,15722.0,0.0,884249.0,0.0,0.0,54940.0,3456.0,108865.0
2019-05-13,7426.0,0.0,0.0,0.0,66030.0,0.0,3526.0,0.0,0.0,0.0,15166.0,17081.0,136582.0,27506.0,0.0,978958.0,0.0,0.0,58507.0,3543.0,161007.0
2019-05-14,7088.0,0.0,0.0,0.0,88189.0,0.0,3283.0,0.0,0.0,0.0,16476.0,13762.0,129453.0,25793.0,0.0,987168.0,0.0,0.0,57363.0,4097.0,152842.0
2019-05-15,6935.0,0.0,0.0,0.0,83774.0,0.0,3520.0,0.0,0.0,0.0,15802.0,11557.0,129474.0,30659.0,0.0,1027207.0,0.0,0.0,55347.0,4206.0,110127.0
2019-05-16,7248.0,0.0,0.0,0.0,93200.0,0.0,3559.0,0.0,0.0,0.0,20539.0,8083.0,126202.0,27606.0,0.0,1071956.0,0.0,0.0,48250.0,4118.0,59041.0
2019-05-17,7273.0,0.0,0.0,0.0,92966.0,0.0,3562.0,0.0,0.0,0.0,24003.0,11378.0,128030.0,32438.0,0.0,1085899.0,0.0,0.0,20330.0,4084.0,42706.0
2019-05-18,7238.0,0.0,0.0,0.0,32906.0,34.0,3343.0,0.0,0.0,0.0,9301.0,16071.0,124737.0,26537.0,0.0,1035456.0,0.0,0.0,27581.0,4024.0,29969.0
2019-05-19,7272.0,0.0,0.0,0.0,16022.0,101.0,3537.0,0.0,0.0,0.0,3165.0,31041.0,114228.0,18587.0,0.0,1020115.0,0.0,0.0,24235.0,4087.0,41683.0
2019-05-20,7258.0,0.0,0.0,0.0,74916.0,147.0,3582.0,0.0,0.0,0.0,27267.0,6869.0,141031.0,39096.0,0.0,1047418.0,0.0,0.0,31324.0,3918.0,56592.0
2019-05-21,7257.0,0.0,0.0,0.0,81498.0,171.0,3561.0,0.0,0.0,0.0,17478.0,7196.0,144184.0,33070.0,0.0,1061459.0,0.0,0.0,43171.0,3964.0,54053.0
2019-05-22,7271.0,0.0,0.0,0.0,83527.0,173.0,3563.0,0.0,0.0,0.0,17765.0,8515.0,140457.0,32940.0,0.0,1054569.0,0.0,0.0,51064.0,4046.0,27509.0
2019-05-23,7411.0,0.0,0.0,0.0,83790.0,0.0,3573.0,0.0,0.0,0.0,21209.0,6853.0,142624.0,31852.0,0.0,1051134.0,0.0,0.0,48462.0,4039.0,21238.0
2019-05-24,7487.0,0.0,0.0,0.0,84231.0,169.0,3825.0,0.0,0.0,0.0,13668.0,9720.0,152301.0,30179.0,0.0,1033463.0,0.0,0.0,36846.0,4175.0,36645.0
2019-05-25,7534.0,0.0,0.0,0.0,58360.0,166.0,3542.0,0.0,0.0,0.0,607.0,14249.0,148619.0,28928.0,0.0,945911.0,0.0,0.0,38952.0,4036.0,49088.0
2019-05-26,7581.0,0.0,0.0,0.0,17219.0,164.0,3531.0,0.0,0.0,0.0,1984.0,27155.0,137564.0,17549.0,0.0,871088.0,0.0,0.0,38364.0,4078.0,64943.0
2019-05-27,7586.0,0.0,0.0,0.0,46134.0,164.0,3564.0,0.0,0.0,0.0,14261.0,8669.0,145759.0,47905.0,0.0,992958.0,0.0,0.0,34652.0,4082.0,67415.0
2019-05-28,7544.0,0.0,0.0,0.0,69578.0,188.0,3885.0,0.0,0.0,0.0,16158.0,6448.0,148712.0,47543.0,0.0,1019262.0,0.0,0.0,36369.0,4119.0,92135.0
2019-05-29,7566.0,0.0,0.0,0.0,76228.0,161.0,3937.0,0.0,0.0,0.0,20313.0,3778.0,149132.0,50835.0,0.0,1029022.0,0.0,0.0,44764.0,4147.0,52614.0
2019-05-30,7613.0,0.0,0.0,0.0,16464.0,201.0,3448.0,0.0,0.0,0.0,6132.0,28264.0,126300.0,25697.0,0.0,919980.0,0.0,0.0,46558.0,4289.0,53189.0
2019-05-31,7519.0,0.0,0.0,0.0,41541.0,182.0,3485.0,0.0,0.0,0.0,10664.0,14187.0,133849.0,30426.0,0.0,992211.0,0.0,0.0,56186.0,4194.0,19214.0
2019-06-01,7458.0,0.0,0.0,0.0,21985.0,199.0,3536.0,0.0,0.0,0.0,13843.0,18993.0,132667.0,26099.0,0.0,897302.0,0.0,0.0,57272.0,4332.0,23040.0
2019-06-02,7181.0,0.0,0.0,0.0,17168.0,187.0,3514.0,0.0,0.0,0.0,10709.0,24243.0,125681.0,25388.0,0.0,795033.0,0.0,0.0,54891.0,4095.0,57774.0
2019-06-03,7268.0,0.0,0.0,0.0,74390.0,184.0,3501.0,0.0,0.0,0.0,24552.0,8952.0,135569.0,32454.0,0.0,938686.0,0.0,0.0,40537.0,4147.0,31742.0
2019-06-04,7454.0,0.0,0.0,0.0,89773.0,298.0,3551.0,0.0,0.0,0.0,22553.0,6292.0,139451.0,31356.0,0.0,971091.0,0.0,0.0,47203.0,4134.0,77930.0
2019-06-05,7467.0,0.0,0.0,0.0,85590.0,265.0,3520.0,0.0,0.0,0.0,16306.0,9000.0,142259.0,33747.0,0.0,984889.0,0.0,0.0,31440.0,4548.0,63066.0
2019-06-06,7384.0,0.0,0.0,0.0,58838.0,205.0,3519.0,0.0,0.0,0.0,16317.0,7110.0,138422.0,31169.0,0.0,1008370.0,0.0,0.0,49096.0,4588.0,53201.0
2019-06-07,8139.0,0.0,0.0,0.0,30965.0,234.0,3635.0,0.0,0.0,0.0,6644.0,14706.0,140732.0,32364.0,0.0,884846.0,0.0,0.0,39718.0,4500.0,207189.0
2019-06-08,9475.0,0.0,0.0,0.0,12919.0,303.0,3431.0,0.0,0.0,0.0,3671.0,32981.0,127354.0,27505.0,0.0,716511.0,0.0,0.0,52322.0,4712.0,164743.0
2019-06-09,9717.0,0.0,0.0,0.0,14246.0,304.0,3471.0,0.0,0.0,0.0,5944.0,26512.0,134692.0,27726.0,0.0,833399.0,0.0,0.0,35241.0,4845.0,33946.0
2019-06-10,9720.0,0.0,0.0,0.0,23654.0,293.0,3498.0,0.0,0.0,0.0,6821.0,15452.0,141388.0,31162.0,0.0,934524.0,0.0,0.0,32336.0,4764.0,54325.0
2019-06-11,7038.0,0.0,0.0,0.0,94225.0,260.0,3484.0,0.0,0.0,0.0,23985.0,7551.0,151335.0,40445.0,0.0,986209.0,0.0,0.0,27991.0,4715.0,29280.0
2019-06-12,7036.0,0.0,0.0,0.0,99430.0,182.0,3495.0,0.0,0.0,0.0,20039.0,8611.0,151100.0,39510.0,0.0,978325.0,0.0,0.0,43664.0,4774.0,53391.0
2019-06-13,9707.0,0.0,0.0,0.0,73882.0,176.0,3493.0,0.0,0.0,0.0,14296.0,16595.0,154346.0,35068.0,0.0,978226.0,0.0,0.0,50901.0,4379.0,93497.0
2019-06-14,9309.0,0.0,0.0,0.0,85047.0,119.0,3491.0,0.0,0.0,0.0,25255.0,6388.0,156854.0,37355.0,0.0,1003504.0,0.0,0.0,31338.0,4674.0,39502.0
2019-06-15,9713.0,0.0,0.0,0.0,18593.0,179.0,3435.0,0.0,0.0,0.0,9229.0,12785.0,155802.0,30269.0,0.0,957023.0,0.0,0.0,36268.0,4774.0,64274.0
2019-06-16,9708.0,0.0,0.0,0.0,13874.0,191.0,3446.0,0.0,0.0,0.0,5597.0,23797.0,152692.0,28410.0,0.0,916584.0,0.0,0.0,54983.0,4730.0,49247.0
2019-06-17,8750.0,0.0,0.0,0.0,62465.0,183.0,3452.0,0.0,0.0,0.0,20441.0,9598.0,154705.0,33742.0,0.0,1004834.0,0.0,0.0,56818.0,4689.0,24500.0
2019-06-18,9716.0,0.0,0.0,0.0,68930.0,404.0,3416.0,0.0,0.0,0.0,17375.0,10506.0,148008.0,39842.0,0.0,1005689.0,0.0,0.0,49310.0,4624.0,40376.0
2019-06-19,8934.0,0.0,0.0,0.0,71931.0,407.0,3556.0,0.0,0.0,0.0,14064.0,10915.0,150763.0,34243.0,0.0,983289.0,0.0,0.0,45683.0,4540.0,72022.0
2019-06-20,7007.0,0.0,0.0,0.0,81870.0,384.0,3460.0,0.0,0.0,0.0,11931.0,10624.0,150809.0,32130.0,0.0,990880.0,0.0,0.0,37870.0,4676.0,44990.0
2019-06-21,7025.0,0.0,0.0,0.0,91058.0,403.0,3484.0,0.0,0.0,0.0,18930.0,9669.0,149685.0,37229.0,0.0,980307.0,0.0,0.0,34660.0,4581.0,36657.0
2019-06-22,9709.0,0.0,0.0,0.0,18391.0,407.0,3438.0,0.0,0.0,0.0,2661.0,18577.0,141555.0,29742.0,0.0,957435.0,0.0,0.0,49261.0,4581.0,47798.0
2019-06-23,9719.0,0.0,0.0,0.0,12072.0,406.0,3835.0,0.0,0.0,0.0,4741.0,21819.0,137160.0,25612.0,0.0,886491.0,0.0,0.0,49042.0,4413.0,50464.0
2019-06-24,11556.0,0.0,0.0,0.0,63036.0,321.0,3462.0,0.0,0.0,0.0,18217.0,11586.0,141007.0,37708.0,0.0,1015312.0,0.0,0.0,44745.0,4392.0,57301.0
2019-06-25,10840.0,0.0,0.0,0.0,86400.0,130.0,3471.0,0.0,0.0,0.0,13628.0,9892.0,139588.0,43131.0,0.0,1038407.0,0.0,0.0,48646.0,4347.0,55548.0
2019-06-26,10139.0,0.0,0.0,0.0,81724.0,146.0,3484.0,0.0,0.0,0.0,17749.0,10077.0,138267.0,37877.0,0.0,983874.0,0.0,0.0,54810.0,4343.0,81155.0
2019-06-27,7444.0,0.0,0.0,0.0,76046.0,407.0,3457.0,0.0,0.0,0.0,12147.0,11486.0,139581.0,33399.0,0.0,1001418.0,0.0,0.0,54913.0,4380.0,99730.0
2019-06-28,7142.0,0.0,0.0,0.0,89239.0,445.0,3478.0,0.0,0.0,0.0,19863.0,8950.0,141778.0,36999.0,0.0,1001114.0,0.0,0.0,51356.0,4464.0,69848.0
2019-06-29,7068.0,0.0,0.0,0.0,52674.0,429.0,3454.0,0.0,0.0,0.0,12262.0,11172.0,135025.0,32992.0,0.0,973578.0,0.0,0.0,52417.0,4615.0,48322.0
2019-06-30,6496.0,0.0,0.0,0.0,24166.0,366.0,3456.0,0.0,0.0,0.0,8010.0,18032.0,127895.0,31310.0,0.0,837962.0,0.0,0.0,46707.0,4645.0,51796.0
2019-07-01,6826.0,0.0,0.0,0.0,75044.0,322.0,3485.0,0.0,0.0,0.0,17488.0,7428.0,128635.0,37402.0,0.0,964428.0,0.0,0.0,42554.0,4771.0,46478.0
2019-07-02,6841.0,0.0,0.0,0.0,93082.0,325.0,3486.0,0.0,0.0,0.0,17303.0,6803.0,126924.0,31320.0,0.0,991791.0,0.0,0.0,46443.0,4827.0,52906.0
2019-07-03,6836.0,0.0,0.0,0.0,66764.0,290.0,3421.0,0.0,0.0,0.0,12992.0,6893.0,121821.0,31461.0,0.0,989222.0,0.0,0.0,52754.0,4849.0,97219.0
2019-07-04,7244.0,0.0,0.0,0.0,67544.0,455.0,3540.0,0.0,0.0,0.0,18214.0,6897.0,119043.0,36354.0,0.0,985390.0,0.0,0.0,56029.0,4905.0,66172.0
2019-07-05,7254.0,0.0,0.0,0.0,86331.0,423.0,3475.0,0.0,0.0,0.0,20105.0,7419.0,120267.0,36424.0,0.0,1008912.0,0.0,0.0,54388.0,4810.0,33862.0
2019-07-06,7251.0,0.0,0.0,0.0,35493.0,410.0,3471.0,0.0,0.0,0.0,13636.0,6330.0,115036.0,29591.0,0.0,940033.0,0.0,0.0,53187.0,4862.0,28035.0
2019-07-07,7114.0,0.0,0.0,0.0,17991.0,450.0,3471.0,0.0,0.0,0.0,6860.0,21166.0,110422.0,30833.0,0.0,902255.0,0.0,0.0,49758.0,4781.0,35929.0
2019-07-08,7353.0,0.0,0.0,0.0,75806.0,452.0,3482.0,0.0,0.0,0.0,20302.0,8277.0,112175.0,30984.0,0.0,971078.0,0.0,0.0,46907.0,4781.0,54216.0
2019-07-09,7403.0,0.0,0.0,0.0,90755.0,357.0,3603.0,0.0,0.0,0.0,11412.0,9636.0,109087.0,30596.0,0.0,967107.0,0.0,0.0,42436.0,4796.0,76599.0
2019-07-10,7392.0,0.0,0.0,0.0,101025.0,285.0,3783.0,0.0,0.0,0.0,16695.0,7588.0,104396.0,29878.0,0.0,968735.0,0.0,0.0,56954.0,4643.0,44902.0
2019-07-11,7444.0,0.0,0.0,0.0,105386.0,234.0,3530.0,0.0,0.0,0.0,21691.0,7541.0,94081.0,32496.0,0.0,984818.0,0.0,0.0,48095.0,4708.0,27463.0
2019-07-12,7453.0,0.0,0.0,0.0,102516.0,204.0,3385.0,0.0,0.0,0.0,16229.0,8991.0,95721.0,31429.0,0.0,989169.0,0.0,0.0,50033.0,4778.0,69518.0
2019-07-13,7450.0,0.0,0.0,0.0,51834.0,212.0,3427.0,0.0,0.0,0.0,6575.0,8169.0,93442.0,26032.0,0.0,958370.0,0.0,0.0,54013.0,4756.0,51390.0
2019-07-14,7460.0,0.0,0.0,0.0,31875.0,217.0,3437.0,0.0,0.0,0.0,4493.0,12732.0,83917.0,21216.0,0.0,929795.0,0.0,0.0,53757.0,4810.0,85711.0
2019-07-15,7414.0,0.0,0.0,0.0,81701.0,2554.0,3412.0,0.0,0.0,0.0,15022.0,6335.0,90518.0,27446.0,0.0,962763.0,0.0,0.0,55981.0,4809.0,69324.0
2019-07-16,7451.0,0.0,0.0,0.0,100891.0,12054.0,3402.0,0.0,0.0,0.0,10191.0,6350.0,88155.0,31966.0,0.0,969523.0,0.0,0.0,56779.0,4805.0,27218.0
2019-07-17,7363.0,0.0,0.0,0.0,121475.0,6958.0,3412.0,0.0,0.0,0.0,16075.0,4740.0,86071.0,30524.0,0.0,966617.0,0.0,0.0,52967.0,4684.0,28810.0
2019-07-18,7493.0,0.0,0.0,0.0,122702.0,9045.0,3409.0,0.0,0.0,0.0,11713.0,8552.0,86241.0,29755.0,0.0,972506.0,0.0,0.0,46343.0,4534.0,55415.0
2019-07-19,7703.0,0.0,0.0,0.0,126130.0,831.0,3696.0,0.0,0.0,0.0,16663.0,7614.0,90825.0,31880.0,0.0,957887.0,0.0,0.0,53919.0,4804.0,33470.0
2019-07-20,7902.0,0.0,0.0,0.0,76222.0,195.0,3456.0,0.0,0.0,0.0,5341.0,13992.0,76233.0,22193.0,0.0,904965.0,0.0,0.0,42020.0,4459.0,88326.0
2019-07-21,7868.0,0.0,0.0,0.0,62553.0,216.0,3456.0,0.0,0.0,0.0,4803.0,17824.0,73062.0,20920.0,0.0,894691.0,0.0,0.0,49493.0,4335.0,25959.0
2019-07-22,7863.0,0.0,0.0,0.0,110928.0,220.0,3456.0,0.0,0.0,0.0,12374.0,7758.0,87405.0,31282.0,0.0,944333.0,0.0,0.0,54293.0,4838.0,22784.0
2019-07-23,7691.0,0.0,0.0,0.0,120003.0,206.0,4784.0,0.0,0.0,0.0,13801.0,4528.0,91768.0,35014.0,0.0,947842.0,0.0,0.0,54522.0,4788.0,44925.0
2019-07-24,7509.0,0.0,0.0,0.0,116568.0,7062.0,8568.0,0.0,0.0,0.0,20005.0,6698.0,91796.0,38108.0,0.0,890369.0,0.0,0.0,54027.0,4688.0,41769.0
2019-07-25,7505.0,0.0,0.0,0.0,116248.0,10519.0,7566.0,0.0,0.0,0.0,17430.0,6344.0,92486.0,38764.0,0.0,851197.0,0.0,0.0,52478.0,4709.0,59917.0
2019-07-26,7685.0,0.0,0.0,0.0,110977.0,10142.0,7501.0,0.0,0.0,0.0,15858.0,4060.0,86865.0,29772.0,0.0,837039.0,0.0,0.0,34943.0,4672.0,61307.0
2019-07-27,10247.0,0.0,0.0,0.0,113626.0,650.0,3481.0,0.0,0.0,0.0,2567.0,12393.0,83710.0,21370.0,0.0,841039.0,0.0,0.0,24721.0,4790.0,64633.0
2019-07-28,10264.0,0.0,0.0,0.0,53157.0,247.0,3487.0,0.0,0.0,0.0,4395.0,23719.0,98009.0,20137.0,0.0,841263.0,0.0,0.0,47412.0,4834.0,91948.0
2019-07-29,10400.0,0.0,0.0,0.0,116049.0,256.0,3492.0,0.0,0.0,0.0,17823.0,8567.0,105145.0,24733.0,0.0,926949.0,0.0,0.0,56794.0,4734.0,41965.0
2019-07-30,7750.0,0.0,0.0,0.0,70535.0,336.0,3442.0,0.0,0.0,0.0,9543.0,20253.0,95859.0,28422.0,0.0,942590.0,0.0,0.0,42417.0,4719.0,139778.0
2019-07-31,7473.0,0.0,0.0,0.0,80072.0,332.0,3412.0,0.0,0.0,0.0,12017.0,15073.0,93916.0,25445.0,0.0,895769.0,0.0,0.0,51062.0,4121.0,73111.0
2019-08-01,7738.0,0.0,0.0,0.0,105604.0,355.0,3441.0,0.0,0.0,0.0,18616.0,11625.0,89171.0,25668.0,0.0,907671.0,0.0,0.0,43392.0,4197.0,25736.0
2019-08-02,7957.0,0.0,0.0,0.0,92691.0,354.0,3434.0,0.0,0.0,0.0,11648.0,9874.0,80737.0,26372.0,0.0,932637.0,0.0,0.0,54210.0,4195.0,45519.0
2019-08-03,7978.0,0.0,0.0,0.0,68637.0,352.0,3507.0,0.0,0.0,0.0,6038.0,14387.0,70540.0,21199.0,0.0,920046.0,0.0,0.0,54896.0,4479.0,29553.0
2019-08-04,7917.0,0.0,0.0,0.0,35237.0,359.0,3520.0,0.0,0.0,0.0,6476.0,23384.0,67231.0,20543.0,0.0,916642.0,0.0,0.0,52795.0,4536.0,27830.0
2019-08-05,7850.0,0.0,0.0,0.0,80854.0,329.0,3509.0,0.0,0.0,0.0,15909.0,11496.0,72841.0,27665.0,0.0,925353.0,0.0,0.0,46479.0,4541.0,46463.0
2019-08-06,7893.0,0.0,0.0,0.0,78411.0,273.0,3462.0,0.0,0.0,0.0,14266.0,7471.0,84034.0,30822.0,0.0,930746.0,0.0,0.0,39600.0,4527.0,31593.0
2019-08-07,7974.0,0.0,0.0,0.0,83908.0,360.0,3462.0,0.0,0.0,0.0,11694.0,12122.0,89421.0,29252.0,0.0,915971.0,0.0,0.0,39225.0,4478.0,38684.0
2019-08-08,10675.0,0.0,0.0,0.0,84014.0,340.0,3465.0,0.0,0.0,0.0,14438.0,12948.0,89428.0,25742.0,0.0,935905.0,0.0,0.0,50613.0,4539.0,26110.0
2019-08-09,11474.0,0.0,0.0,0.0,42940.0,303.0,3473.0,0.0,0.0,0.0,10584.0,15714.0,84225.0,28581.0,0.0,931835.0,0.0,0.0,41749.0,4564.0,120603.0
2019-08-10,10010.0,0.0,0.0,0.0,14661.0,314.0,3455.0,0.0,0.0,0.0,11367.0,27155.0,79989.0,23160.0,0.0,734054.0,0.0,0.0,41366.0,4380.0,188053.0
2019-08-11,13458.0,0.0,0.0,0.0,16469.0,432.0,6488.0,0.0,0.0,0.0,8034.0,25973.0,80897.0,19512.0,0.0,765421.0,0.0,0.0,34291.0,4170.0,56375.0
2019-08-12,13529.0,0.0,0.0,0.0,40718.0,452.0,3992.0,0.0,0.0,0.0,15346.0,12016.0,92844.0,29950.0,0.0,883976.0,0.0,0.0,39277.0,4099.0,68742.0
2019-08-13,13766.0,0.0,0.0,0.0,59035.0,409.0,3447.0,0.0,0.0,0.0,8626.0,12847.0,85832.0,23969.0,0.0,921886.0,0.0,0.0,45295.0,4213.0,56357.0
2019-08-14,13752.0,0.0,0.0,0.0,30670.0,428.0,3426.0,0.0,0.0,0.0,11816.0,12496.0,81951.0,23095.0,0.0,932423.0,0.0,0.0,50407.0,4544.0,63675.0
2019-08-15,14304.0,0.0,0.0,0.0,16517.0,492.0,3428.0,0.0,0.0,0.0,6121.0,25884.0,71211.0,22848.0,0.0,848031.0,0.0,0.0,36974.0,4510.0,123527.0
2019-08-16,14189.0,0.0,0.0,0.0,35478.0,552.0,3436.0,0.0,0.0,0.0,13556.0,9156.0,77370.0,25890.0,0.0,870653.0,0.0,0.0,49264.0,4636.0,56846.0
2019-08-17,12451.0,0.0,0.0,0.0,21937.0,552.0,3484.0,0.0,0.0,0.0,8975.0,24348.0,70242.0,22469.0,0.0,819516.0,0.0,0.0,42684.0,4689.0,94387.0
2019-08-18,13925.0,0.0,0.0,0.0,21141.0,552.0,3386.0,0.0,0.0,0.0,5100.0,26149.0,67884.0,24556.0,0.0,817488.0,0.0,0.0,37670.0,4840.0,95737.0
2019-08-19,14207.0,0.0,0.0,0.0,61276.0,550.0,3384.0,0.0,0.0,0.0,9786.0,14861.0,78942.0,27227.0,0.0,888724.0,0.0,0.0,35247.0,4889.0,54589.0
2019-08-20,14201.0,0.0,0.0,0.0,81404.0,465.0,3392.0,0.0,0.0,0.0,17128.0,11255.0,97969.0,30199.0,0.0,917456.0,0.0,0.0,32339.0,4822.0,35897.0
2019-08-21,14154.0,0.0,0.0,0.0,90874.0,427.0,3390.0,0.0,0.0,0.0,11990.0,14054.0,100644.0,26625.0,0.0,905332.0,0.0,0.0,49351.0,4444.0,41540.0
2019-08-22,14118.0,0.0,0.0,0.0,71970.0,504.0,3430.0,0.0,0.0,0.0,8827.0,13710.0,99521.0,25983.0,0.0,904173.0,0.0,0.0,50169.0,4596.0,38035.0
2019-08-23,14165.0,0.0,0.0,0.0,68820.0,474.0,3426.0,0.0,0.0,0.0,11111.0,12689.0,95079.0,28453.0,0.0,897085.0,0.0,0.0,52394.0,4755.0,42726.0
2019-08-24,14145.0,0.0,0.0,0.0,49116.0,308.0,3355.0,0.0,0.0,0.0,6170.0,13262.0,88164.0,23411.0,0.0,885482.0,0.0,0.0,51002.0,4838.0,31806.0
2019-08-25,13839.0,0.0,0.0,0.0,42218.0,460.0,3420.0,0.0,0.0,0.0,7334.0,22073.0,85225.0,20834.0,0.0,857146.0,0.0,0.0,49532.0,4875.0,20308.0
2019-08-26,10554.0,0.0,0.0,0.0,96265.0,458.0,4656.0,0.0,0.0,0.0,24527.0,9024.0,86994.0,30685.0,0.0,897602.0,0.0,0.0,45728.0,4803.0,23463.0
2019-08-27,7838.0,0.0,0.0,0.0,106186.0,3802.0,7577.0,0.0,0.0,0.0,16469.0,12753.0,82910.0,29233.0,0.0,931292.0,0.0,0.0,32495.0,4796.0,30368.0
2019-08-28,8051.0,0.0,0.0,0.0,101735.0,11042.0,7754.0,0.0,0.0,0.0,25449.0,12179.0,82240.0,30272.0,0.0,953240.0,0.0,0.0,36785.0,4606.0,28124.0
2019-08-29,10643.0,0.0,0.0,0.0,103731.0,810.0,3490.0,0.0,0.0,0.0,18278.0,10532.0,82720.0,30285.0,0.0,926306.0,0.0,0.0,46994.0,4593.0,27699.0
2019-08-30,10605.0,0.0,0.0,0.0,107522.0,505.0,3525.0,0.0,0.0,0.0,15921.0,12132.0,83583.0,31916.0,0.0,904836.0,0.0,0.0,47996.0,4863.0,24770.0
2019-08-31,7855.0,0.0,0.0,0.0,83127.0,502.0,3490.0,0.0,0.0,0.0,6787.0,19782.0,78446.0,24841.0,0.0,877200.0,0.0,0.0,44426.0,4791.0,69099.0
2019-09-01,7859.0,0.0,0.0,0.0,61119.0,527.0,3458.0,0.0,0.0,0.0,2544.0,28596.0,76495.0,20840.0,0.0,886179.0,0.0,0.0,28587.0,4863.0,46434.0
2019-09-02,7874.0,0.0,0.0,0.0,97333.0,547.0,3844.0,0.0,0.0,0.0,15306.0,11164.0,74004.0,24409.0,0.0,917951.0,0.0,0.0,48856.0,4814.0,53467.0
2019-09-03,8770.0,0.0,0.0,0.0,97699.0,517.0,3465.0,0.0,0.0,0.0,16277.0,12399.0,67786.0,29549.0,0.0,931199.0,0.0,0.0,50119.0,4787.0,39934.0
2019-09-04,7937.0,0.0,0.0,0.0,110341.0,458.0,3529.0,0.0,0.0,0.0,10047.0,16788.0,66106.0,27730.0,0.0,939080.0,0.0,0.0,49163.0,4463.0,76959.0
2019-09-05,7897.0,0.0,0.0,0.0,110017.0,470.0,3447.0,0.0,0.0,0.0,8774.0,16761.0,64649.0,22638.0,0.0,918157.0,0.0,0.0,39693.0,4600.0,86988.0
2019-09-06,7858.0,0.0,0.0,0.0,111867.0,506.0,3434.0,0.0,0.0,0.0,14091.0,17113.0,61530.0,28385.0,0.0,940867.0,0.0,0.0,47261.0,4377.0,65822.0
2019-09-07,10528.0,0.0,0.0,0.0,118406.0,497.0,3409.0,0.0,0.0,0.0,5395.0,15687.0,55347.0,21099.0,0.0,894508.0,0.0,0.0,39083.0,4545.0,59727.0
2019-09-08,10438.0,0.0,0.0,0.0,90080.0,568.0,3427.0,0.0,0.0,0.0,4562.0,31129.0,54909.0,22354.0,0.0,926318.0,0.0,0.0,42105.0,4997.0,54381.0
2019-09-09,11061.0,0.0,0.0,0.0,117740.0,552.0,3429.0,0.0,0.0,0.0,19223.0,12475.0,66093.0,28961.0,0.0,984687.0,0.0,0.0,34986.0,4880.0,25488.0
2019-09-10,13499.0,0.0,0.0,0.0,119903.0,518.0,3399.0,0.0,0.0,0.0,13082.0,14150.0,67450.0,23407.0,0.0,997491.0,0.0,0.0,29192.0,4912.0,34894.0
2019-09-11,13996.0,0.0,0.0,0.0,97847.0,464.0,3485.0,0.0,0.0,0.0,9639.0,16064.0,62473.0,21389.0,0.0,993713.0,0.0,0.0,41545.0,4897.0,57232.0
2019-09-12,13115.0,0.0,0.0,0.0,107364.0,535.0,3500.0,0.0,0.0,0.0,17490.0,12251.0,61583.0,24102.0,0.0,999126.0,0.0,0.0,44600.0,4894.0,42557.0
2019-09-13,10441.0,0.0,0.0,0.0,107279.0,524.0,3488.0,0.0,0.0,0.0,12887.0,16531.0,59876.0,22065.0,0.0,990890.0,0.0,0.0,43279.0,4896.0,39146.0
2019-09-14,7880.0,0.0,0.0,0.0,91549.0,488.0,3466.0,0.0,0.0,0.0,5850.0,20667.0,55008.0,15106.0,0.0,947679.0,0.0,0.0,37124.0,4784.0,51128.0
2019-09-15,7868.0,0.0,0.0,0.0,35719.0,564.0,3465.0,0.0,0.0,0.0,3573.0,28929.0,53953.0,17083.0,0.0,898436.0,0.0,0.0,43737.0,4786.0,29627.0
2019-09-16,7898.0,0.0,0.0,0.0,109062.0,568.0,3496.0,0.0,0.0,0.0,22220.0,10624.0,60947.0,23489.0,0.0,953143.0,0.0,0.0,43384.0,4736.0,29339.0
2019-09-17,7808.0,0.0,0.0,0.0,114026.0,390.0,3448.0,0.0,0.0,0.0,10966.0,12076.0,57412.0,17111.0,0.0,937792.0,0.0,0.0,41556.0,4745.0,54879.0
2019-09-18,7713.0,0.0,0.0,0.0,98281.0,1762.0,3485.0,0.0,0.0,0.0,11341.0,16033.0,52862.0,20706.0,0.0,900446.0,0.0,0.0,41011.0,4768.0,128396.0
2019-09-19,7849.0,0.0,0.0,0.0,106741.0,9294.0,3480.0,0.0,0.0,0.0,17069.0,8864.0,51740.0,25322.0,0.0,824530.0,0.0,0.0,44241.0,4790.0,136458.0
2019-09-20,7876.0,0.0,0.0,0.0,106499.0,2085.0,3274.0,0.0,0.0,0.0,13306.0,14515.0,49932.0,20651.0,0.0,901053.0,0.0,0.0,43272.0,4728.0,131823.0
