"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"08/01/2022 08:00:00 - 08/01/2022 09:00:00","BZN|CZ","Without Sequence","215.89","",""
"08/01/2022 09:00:00 - 08/01/2022 10:00:00","BZN|CZ","Without Sequence","231.00","",""
"08/01/2022 10:00:00 - 08/01/2022 11:00:00","BZN|CZ","Without Sequence","228.95","",""
"08/01/2022 11:00:00 - 08/01/2022 12:00:00","BZN|CZ","Without Sequence","215.39","",""
"08/01/2022 12:00:00 - 08/01/2022 13:00:00","BZN|CZ","Without Sequence","206.68","",""
"08/01/2022 13:00:00 - 08/01/2022 14:00:00","BZN|CZ","Without Sequence","185.00","",""
"08/01/2022 14:00:00 - 08/01/2022 15:00:00","BZN|CZ","Without Sequence","169.52","",""
"08/01/2022 15:00:00 - 08/01/2022 16:00:00","BZN|CZ","Without Sequence","162.80","",""
"08/01/2022 16:00:00 - 08/01/2022 17:00:00","BZN|CZ","Without Sequence","200.89","",""
"08/01/2022 17:00:00 - 08/01/2022 18:00:00","BZN|CZ","Without Sequence","189.90","",""
"08/01/2022 18:00:00 - 08/01/2022 19:00:00","BZN|CZ","Without Sequence","177.11","",""
"08/01/2022 19:00:00 - 08/01/2022 20:00:00","BZN|CZ","Without Sequence","140.23","",""
"08/01/2022 20:00:00 - 08/01/2022 21:00:00","BZN|CZ","Without Sequence","162.02","",""
"08/01/2022 21:00:00 - 08/01/2022 22:00:00","BZN|CZ","Without Sequence","102.18","",""
"08/01/2022 22:00:00 - 08/01/2022 23:00:00","BZN|CZ","Without Sequence","102.29","",""
"08/01/2022 23:00:00 - 09/01/2022 00:00:00","BZN|CZ","Without Sequence","114.11","",""
"09/01/2022 00:00:00 - 09/01/2022 01:00:00","BZN|CZ","Without Sequence","85.03","",""
"09/01/2022 01:00:00 - 09/01/2022 02:00:00","BZN|CZ","Without Sequence","84.40","",""
"09/01/2022 02:00:00 - 09/01/2022 03:00:00","BZN|CZ","Without Sequence","80.24","",""
"09/01/2022 03:00:00 - 09/01/2022 04:00:00","BZN|CZ","Without Sequence","55.46","",""
"09/01/2022 04:00:00 - 09/01/2022 05:00:00","BZN|CZ","Without Sequence","49.29","",""
"09/01/2022 05:00:00 - 09/01/2022 06:00:00","BZN|CZ","Without Sequence","62.06","",""
