"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"07.11.2023 01:45 - 07.11.2023 02:00","42762","46774"
"07.11.2023 02:00 - 07.11.2023 02:15","42576","46440"
"07.11.2023 02:15 - 07.11.2023 02:30","42371","46442"
"07.11.2023 02:30 - 07.11.2023 02:45","42386","46512"
"07.11.2023 02:45 - 07.11.2023 03:00","42502","46712"
"07.11.2023 03:00 - 07.11.2023 03:15","42866","46820"
"07.11.2023 03:15 - 07.11.2023 03:30","43065","47051"
"07.11.2023 03:30 - 07.11.2023 03:45","43309","47262"
"07.11.2023 03:45 - 07.11.2023 04:00","43526","47445"
"07.11.2023 04:00 - 07.11.2023 04:15","44128","47971"
"07.11.2023 04:15 - 07.11.2023 04:30","44590","48429"
"07.11.2023 04:30 - 07.11.2023 04:45","45181","48834"
"07.11.2023 04:45 - 07.11.2023 05:00","45793","49379"
"07.11.2023 05:00 - 07.11.2023 05:15","46889","50400"
"07.11.2023 05:15 - 07.11.2023 05:30","47490","51092"
"07.11.2023 05:30 - 07.11.2023 05:45","48499","52186"
"07.11.2023 05:45 - 07.11.2023 06:00","49979","53515"
"07.11.2023 06:00 - 07.11.2023 06:15","52065","57445"
"07.11.2023 06:15 - 07.11.2023 06:30","53625","59336"
"07.11.2023 06:30 - 07.11.2023 06:45","55233","60839"
"07.11.2023 06:45 - 07.11.2023 07:00","56428","62149"
"07.11.2023 07:00 - 07.11.2023 07:15","57679","63878"
"07.11.2023 07:15 - 07.11.2023 07:30","58427","64640"
"07.11.2023 07:30 - 07.11.2023 07:45","59181","65468"
"07.11.2023 07:45 - 07.11.2023 08:00","59965","65789"
"07.11.2023 08:00 - 07.11.2023 08:15","60649","66469"
"07.11.2023 08:15 - 07.11.2023 08:30","61122","67134"
"07.11.2023 08:30 - 07.11.2023 08:45","61916","67505"
"07.11.2023 08:45 - 07.11.2023 09:00","62270","67901"
"07.11.2023 09:00 - 07.11.2023 09:15","62231","67454"
"07.11.2023 09:15 - 07.11.2023 09:30","62416","67794"
"07.11.2023 09:30 - 07.11.2023 09:45","62685","68061"
"07.11.2023 09:45 - 07.11.2023 10:00","62932","68063"
"07.11.2023 10:00 - 07.11.2023 10:15","63118","67993"
"07.11.2023 10:15 - 07.11.2023 10:30","63358","67983"
"07.11.2023 10:30 - 07.11.2023 10:45","63480","68149"
"07.11.2023 10:45 - 07.11.2023 11:00","63440","68210"
"07.11.2023 11:00 - 07.11.2023 11:15","63989","68005"
"07.11.2023 11:15 - 07.11.2023 11:30","64039","67724"
"07.11.2023 11:30 - 07.11.2023 11:45","64259","67923"
"07.11.2023 11:45 - 07.11.2023 12:00","64110","68104"
"07.11.2023 12:00 - 07.11.2023 12:15","64134","68014"
"07.11.2023 12:15 - 07.11.2023 12:30","63839","68061"
"07.11.2023 12:30 - 07.11.2023 12:45","63618","68113"
"07.11.2023 12:45 - 07.11.2023 13:00","63715","68042"
"07.11.2023 13:00 - 07.11.2023 13:15","63439","67418"
"07.11.2023 13:15 - 07.11.2023 13:30","62991","67196"
"07.11.2023 13:30 - 07.11.2023 13:45","62636","66427"
"07.11.2023 13:45 - 07.11.2023 14:00","62116","65566"
"07.11.2023 14:00 - 07.11.2023 14:15","61872","65014"
"07.11.2023 14:15 - 07.11.2023 14:30","61669","64827"
"07.11.2023 14:30 - 07.11.2023 14:45","61243","65195"
"07.11.2023 14:45 - 07.11.2023 15:00","60979","65316"
"07.11.2023 15:00 - 07.11.2023 15:15","61045","65482"
"07.11.2023 15:15 - 07.11.2023 15:30","60779","65328"
"07.11.2023 15:30 - 07.11.2023 15:45","60606","64965"
"07.11.2023 15:45 - 07.11.2023 16:00","60203","64806"
"07.11.2023 16:00 - 07.11.2023 16:15","59963","64946"
"07.11.2023 16:15 - 07.11.2023 16:30","59956","65285"
"07.11.2023 16:30 - 07.11.2023 16:45","60149","65884"
"07.11.2023 16:45 - 07.11.2023 17:00","60599","66525"
"07.11.2023 17:00 - 07.11.2023 17:15","61514","67415"
"07.11.2023 17:15 - 07.11.2023 17:30","62104","67833"
"07.11.2023 17:30 - 07.11.2023 17:45","62665","68534"
"07.11.2023 17:45 - 07.11.2023 18:00","62933","68529"
"07.11.2023 18:00 - 07.11.2023 18:15","62778","68428"
"07.11.2023 18:15 - 07.11.2023 18:30","62592","67968"
"07.11.2023 18:30 - 07.11.2023 18:45","62144","67872"
"07.11.2023 18:45 - 07.11.2023 19:00","61954","67573"
"07.11.2023 19:00 - 07.11.2023 19:15","61722","66724"
"07.11.2023 19:15 - 07.11.2023 19:30","61043","66041"
"07.11.2023 19:30 - 07.11.2023 19:45","60377","65780"
"07.11.2023 19:45 - 07.11.2023 20:00","59632","65094"
"07.11.2023 20:00 - 07.11.2023 20:15","58356","64172"
"07.11.2023 20:15 - 07.11.2023 20:30","57446","63310"
"07.11.2023 20:30 - 07.11.2023 20:45","56604","62215"
"07.11.2023 20:45 - 07.11.2023 21:00","55759","61532"
"07.11.2023 21:00 - 07.11.2023 21:15","55021","60392"
"07.11.2023 21:15 - 07.11.2023 21:30","54276","59368"
"07.11.2023 21:30 - 07.11.2023 21:45","53443","58337"
"07.11.2023 21:45 - 07.11.2023 22:00","52764","57266"
"07.11.2023 22:00 - 07.11.2023 22:15","52119","56535"
"07.11.2023 22:15 - 07.11.2023 22:30","51533","55563"
"07.11.2023 22:30 - 07.11.2023 22:45","50767","54535"
"07.11.2023 22:45 - 07.11.2023 23:00","49837","54061"
"07.11.2023 23:00 - 07.11.2023 23:15","48851","52815"
"07.11.2023 23:15 - 07.11.2023 23:30","48290","52032"
"07.11.2023 23:30 - 07.11.2023 23:45","47743","51183"
"07.11.2023 23:45 - 08.11.2023 00:00","47022","50520"
"08.11.2023 00:00 - 08.11.2023 00:15","47590","49600"
"08.11.2023 00:15 - 08.11.2023 00:30","46990","48925"
"08.11.2023 00:30 - 08.11.2023 00:45","46316","48849"
"08.11.2023 00:45 - 08.11.2023 01:00","46033","48608"
"08.11.2023 01:00 - 08.11.2023 01:15","45982","48132"
"08.11.2023 01:15 - 08.11.2023 01:30","45605","48277"
"08.11.2023 01:30 - 08.11.2023 01:45","45429","47916"
"08.11.2023 01:45 - 08.11.2023 02:00","45323","47487"
"08.11.2023 02:00 - 08.11.2023 02:15","44905","47157"
"08.11.2023 02:15 - 08.11.2023 02:30","44800","47229"
"08.11.2023 02:30 - 08.11.2023 02:45","44658","47439"
"08.11.2023 02:45 - 08.11.2023 03:00","44599","47635"
"08.11.2023 03:00 - 08.11.2023 03:15","44944","47611"
"08.11.2023 03:15 - 08.11.2023 03:30","45081","47512"
"08.11.2023 03:30 - 08.11.2023 03:45","45188","47514"
"08.11.2023 03:45 - 08.11.2023 04:00","45456","47454"
"08.11.2023 04:00 - 08.11.2023 04:15","45969","48035"
"08.11.2023 04:15 - 08.11.2023 04:30","46064","48678"
"08.11.2023 04:30 - 08.11.2023 04:45","46834","49279"
"08.11.2023 04:45 - 08.11.2023 05:00","47339","49967"
"08.11.2023 05:00 - 08.11.2023 05:15","48685","51435"
"08.11.2023 05:15 - 08.11.2023 05:30","49328","52118"
"08.11.2023 05:30 - 08.11.2023 05:45","50503","53309"
"08.11.2023 05:45 - 08.11.2023 06:00","51829","54254"
"08.11.2023 06:00 - 08.11.2023 06:15","54133","57325"
"08.11.2023 06:15 - 08.11.2023 06:30","55848","59682"
"08.11.2023 06:30 - 08.11.2023 06:45","57307","60894"
"08.11.2023 06:45 - 08.11.2023 07:00","58445","62474"
"08.11.2023 07:00 - 08.11.2023 07:15","59841","64449"
"08.11.2023 07:15 - 08.11.2023 07:30","58778","65632"
"08.11.2023 07:30 - 08.11.2023 07:45","59587","66446"
"08.11.2023 07:45 - 08.11.2023 08:00","60280","66836"
"08.11.2023 08:00 - 08.11.2023 08:15","61001","67592"
"08.11.2023 08:15 - 08.11.2023 08:30","61532","68179"
"08.11.2023 08:30 - 08.11.2023 08:45","62407","68553"
"08.11.2023 08:45 - 08.11.2023 09:00","62730","68649"
"08.11.2023 09:00 - 08.11.2023 09:15","62824","67977"
"08.11.2023 09:15 - 08.11.2023 09:30","63063","68065"
"08.11.2023 09:30 - 08.11.2023 09:45","63236","67944"
"08.11.2023 09:45 - 08.11.2023 10:00","63485","68331"
"08.11.2023 10:00 - 08.11.2023 10:15","63652","68136"
"08.11.2023 10:15 - 08.11.2023 10:30","63830","68265"
"08.11.2023 10:30 - 08.11.2023 10:45","63887","68394"
"08.11.2023 10:45 - 08.11.2023 11:00","63916","68371"
"08.11.2023 11:00 - 08.11.2023 11:15","64548","68387"
"08.11.2023 11:15 - 08.11.2023 11:30","64697","68349"
"08.11.2023 11:30 - 08.11.2023 11:45","64909","68424"
"08.11.2023 11:45 - 08.11.2023 12:00","64755","68410"
"08.11.2023 12:00 - 08.11.2023 12:15","64761","68427"
"08.11.2023 12:15 - 08.11.2023 12:30","64389","68370"
"08.11.2023 12:30 - 08.11.2023 12:45","64109","68422"
"08.11.2023 12:45 - 08.11.2023 13:00","64180","68052"
"08.11.2023 13:00 - 08.11.2023 13:15","63888","68013"
"08.11.2023 13:15 - 08.11.2023 13:30","63451","67262"
"08.11.2023 13:30 - 08.11.2023 13:45","63039","66791"
"08.11.2023 13:45 - 08.11.2023 14:00","62487","66152"
"08.11.2023 14:00 - 08.11.2023 14:15","62366","65897"
"08.11.2023 14:15 - 08.11.2023 14:30","62143","66069"
"08.11.2023 14:30 - 08.11.2023 14:45","61828","65540"
"08.11.2023 14:45 - 08.11.2023 15:00","61614","65461"
"08.11.2023 15:00 - 08.11.2023 15:15","61578","66187"
"08.11.2023 15:15 - 08.11.2023 15:30","61275","65882"
"08.11.2023 15:30 - 08.11.2023 15:45","61130","65636"
"08.11.2023 15:45 - 08.11.2023 16:00","60648","65292"
"08.11.2023 16:00 - 08.11.2023 16:15","60246","65518"
"08.11.2023 16:15 - 08.11.2023 16:30","60141","65495"
"08.11.2023 16:30 - 08.11.2023 16:45","60359","66076"
"08.11.2023 16:45 - 08.11.2023 17:00","60816","66756"
"08.11.2023 17:00 - 08.11.2023 17:15","61752","68162"
"08.11.2023 17:15 - 08.11.2023 17:30","62442","68926"
"08.11.2023 17:30 - 08.11.2023 17:45","63034","69467"
"08.11.2023 17:45 - 08.11.2023 18:00","63337","69672"
"08.11.2023 18:00 - 08.11.2023 18:15","63334","69280"
"08.11.2023 18:15 - 08.11.2023 18:30","63256","68947"
"08.11.2023 18:30 - 08.11.2023 18:45","63068","68800"
"08.11.2023 18:45 - 08.11.2023 19:00","62883","68649"
"08.11.2023 19:00 - 08.11.2023 19:15","62695","68546"
"08.11.2023 19:15 - 08.11.2023 19:30","62108","68045"
"08.11.2023 19:30 - 08.11.2023 19:45","61478","67591"
"08.11.2023 19:45 - 08.11.2023 20:00","60809","66972"
"08.11.2023 20:00 - 08.11.2023 20:15","59483","65594"
"08.11.2023 20:15 - 08.11.2023 20:30","58551","64916"
"08.11.2023 20:30 - 08.11.2023 20:45","57637","63841"
"08.11.2023 20:45 - 08.11.2023 21:00","56601","62586"
"08.11.2023 21:00 - 08.11.2023 21:15","55911","61256"
"08.11.2023 21:15 - 08.11.2023 21:30","55129","60418"
"08.11.2023 21:30 - 08.11.2023 21:45","54262","59473"
"08.11.2023 21:45 - 08.11.2023 22:00","53459","58723"
"08.11.2023 22:00 - 08.11.2023 22:15","52776","57683"
"08.11.2023 22:15 - 08.11.2023 22:30","52220","56779"
"08.11.2023 22:30 - 08.11.2023 22:45","51406","55916"
"08.11.2023 22:45 - 08.11.2023 23:00","50421","55172"
"08.11.2023 23:00 - 08.11.2023 23:15","49387","54151"
"08.11.2023 23:15 - 08.11.2023 23:30","48784","53468"
"08.11.2023 23:30 - 08.11.2023 23:45","48227","52367"
"08.11.2023 23:45 - 09.11.2023 00:00","47492","51512"
"09.11.2023 00:00 - 09.11.2023 00:15","46684","50776"
"09.11.2023 00:15 - 09.11.2023 00:30","46231","50054"
"09.11.2023 00:30 - 09.11.2023 00:45","45591","49666"
"09.11.2023 00:45 - 09.11.2023 01:00","44947","49435"
"09.11.2023 01:00 - 09.11.2023 01:15","44481","48615"
"09.11.2023 01:15 - 09.11.2023 01:30","44165","48498"
"09.11.2023 01:30 - 09.11.2023 01:45","43909","47981"
"09.11.2023 01:45 - 09.11.2023 02:00","43656","48002"
"09.11.2023 02:00 - 09.11.2023 02:15","43422","48014"
"09.11.2023 02:15 - 09.11.2023 02:30","43283","47634"
"09.11.2023 02:30 - 09.11.2023 02:45","43366","47419"
"09.11.2023 02:45 - 09.11.2023 03:00","43317","47544"
"09.11.2023 03:00 - 09.11.2023 03:15","43714","47836"
"09.11.2023 03:15 - 09.11.2023 03:30","43906","47798"
"09.11.2023 03:30 - 09.11.2023 03:45","44083","47839"
"09.11.2023 03:45 - 09.11.2023 04:00","44319","48172"
"09.11.2023 04:00 - 09.11.2023 04:15","45101","48468"
"09.11.2023 04:15 - 09.11.2023 04:30","45487","48713"
"09.11.2023 04:30 - 09.11.2023 04:45","46182","49235"
"09.11.2023 04:45 - 09.11.2023 05:00","46660","49838"
"09.11.2023 05:00 - 09.11.2023 05:15","47884","51299"
"09.11.2023 05:15 - 09.11.2023 05:30","48474","51936"
"09.11.2023 05:30 - 09.11.2023 05:45","49649","52603"
"09.11.2023 05:45 - 09.11.2023 06:00","51214","54264"
"09.11.2023 06:00 - 09.11.2023 06:15","53511","57314"
"09.11.2023 06:15 - 09.11.2023 06:30","55151","59090"
"09.11.2023 06:30 - 09.11.2023 06:45","56735","60995"
"09.11.2023 06:45 - 09.11.2023 07:00","57896","62697"
"09.11.2023 07:00 - 09.11.2023 07:15","59310","64242"
"09.11.2023 07:15 - 09.11.2023 07:30","60678","65005"
"09.11.2023 07:30 - 09.11.2023 07:45","61669","66026"
"09.11.2023 07:45 - 09.11.2023 08:00","62403","66593"
"09.11.2023 08:00 - 09.11.2023 08:15","63316","67451"
"09.11.2023 08:15 - 09.11.2023 08:30","63977","68041"
"09.11.2023 08:30 - 09.11.2023 08:45","64755","68369"
"09.11.2023 08:45 - 09.11.2023 09:00","64963","68032"
"09.11.2023 09:00 - 09.11.2023 09:15","65300","67526"
"09.11.2023 09:15 - 09.11.2023 09:30","65701","68166"
"09.11.2023 09:30 - 09.11.2023 09:45","65752","68435"
"09.11.2023 09:45 - 09.11.2023 10:00","66185","68836"
"09.11.2023 10:00 - 09.11.2023 10:15","67158","69394"
"09.11.2023 10:15 - 09.11.2023 10:30","67391","69602"
"09.11.2023 10:30 - 09.11.2023 10:45","67323","69687"
"09.11.2023 10:45 - 09.11.2023 11:00","67530","69828"
"09.11.2023 11:00 - 09.11.2023 11:15","68042","70184"
"09.11.2023 11:15 - 09.11.2023 11:30","68334","69704"
"09.11.2023 11:30 - 09.11.2023 11:45","68485","69789"
"09.11.2023 11:45 - 09.11.2023 12:00","68177","69700"
"09.11.2023 12:00 - 09.11.2023 12:15","67909","69670"
"09.11.2023 12:15 - 09.11.2023 12:30","67532","69086"
"09.11.2023 12:30 - 09.11.2023 12:45","67458","68822"
"09.11.2023 12:45 - 09.11.2023 13:00","67284","68448"
"09.11.2023 13:00 - 09.11.2023 13:15","66331","68634"
"09.11.2023 13:15 - 09.11.2023 13:30","65625","68112"
"09.11.2023 13:30 - 09.11.2023 13:45","65146","67247"
"09.11.2023 13:45 - 09.11.2023 14:00","64662","66821"
"09.11.2023 14:00 - 09.11.2023 14:15","64253","66577"
"09.11.2023 14:15 - 09.11.2023 14:30","64102","66230"
"09.11.2023 14:30 - 09.11.2023 14:45","64067","66408"
"09.11.2023 14:45 - 09.11.2023 15:00","63885","65851"
"09.11.2023 15:00 - 09.11.2023 15:15","63503","66423"
"09.11.2023 15:15 - 09.11.2023 15:30","63196","66383"
"09.11.2023 15:30 - 09.11.2023 15:45","63100","66223"
"09.11.2023 15:45 - 09.11.2023 16:00","62764","65953"
"09.11.2023 16:00 - 09.11.2023 16:15","62742","66377"
"09.11.2023 16:15 - 09.11.2023 16:30","62791","66814"
"09.11.2023 16:30 - 09.11.2023 16:45","62977","67122"
"09.11.2023 16:45 - 09.11.2023 17:00","63290","67685"
"09.11.2023 17:00 - 09.11.2023 17:15","64092","68640"
"09.11.2023 17:15 - 09.11.2023 17:30","64625","69353"
"09.11.2023 17:30 - 09.11.2023 17:45","65008","69537"
"09.11.2023 17:45 - 09.11.2023 18:00","65112","69162"
"09.11.2023 18:00 - 09.11.2023 18:15","64888","68800"
"09.11.2023 18:15 - 09.11.2023 18:30","64785","68503"
"09.11.2023 18:30 - 09.11.2023 18:45","64491","68358"
"09.11.2023 18:45 - 09.11.2023 19:00","64241","67947"
"09.11.2023 19:00 - 09.11.2023 19:15","63935","67624"
"09.11.2023 19:15 - 09.11.2023 19:30","63405","67325"
"09.11.2023 19:30 - 09.11.2023 19:45","62776","66759"
"09.11.2023 19:45 - 09.11.2023 20:00","62249","65763"
"09.11.2023 20:00 - 09.11.2023 20:15","60891","64827"
"09.11.2023 20:15 - 09.11.2023 20:30","59994","63691"
"09.11.2023 20:30 - 09.11.2023 20:45","59158","62638"
"09.11.2023 20:45 - 09.11.2023 21:00","58199","61736"
"09.11.2023 21:00 - 09.11.2023 21:15","57203","60606"
"09.11.2023 21:15 - 09.11.2023 21:30","56536","59669"
"09.11.2023 21:30 - 09.11.2023 21:45","55520","58658"
"09.11.2023 21:45 - 09.11.2023 22:00","54636","57585"
"09.11.2023 22:00 - 09.11.2023 22:15","53932","56766"
"09.11.2023 22:15 - 09.11.2023 22:30","53310","55889"
"09.11.2023 22:30 - 09.11.2023 22:45","52315","54782"
"09.11.2023 22:45 - 09.11.2023 23:00","51389","54072"
"09.11.2023 23:00 - 09.11.2023 23:15","50509","53107"
"09.11.2023 23:15 - 09.11.2023 23:30","49726","51836"
"09.11.2023 23:30 - 09.11.2023 23:45","49012","50885"
"09.11.2023 23:45 - 10.11.2023 00:00","48267","50259"
"10.11.2023 00:00 - 10.11.2023 00:15","46712","50063"
"10.11.2023 00:15 - 10.11.2023 00:30","46084","49584"
"10.11.2023 00:30 - 10.11.2023 00:45","45482","48997"
"10.11.2023 00:45 - 10.11.2023 01:00","44898","48575"
"10.11.2023 01:00 - 10.11.2023 01:15","44583","47792"
"10.11.2023 01:15 - 10.11.2023 01:30","44202","47222"
"10.11.2023 01:30 - 10.11.2023 01:45","43797","47025"
"10.11.2023 01:45 - 10.11.2023 02:00","43565","47052"
"10.11.2023 02:00 - 10.11.2023 02:15","43465","47050"
"10.11.2023 02:15 - 10.11.2023 02:30","43284","46750"
"10.11.2023 02:30 - 10.11.2023 02:45","43332","46591"
"10.11.2023 02:45 - 10.11.2023 03:00","43375","46843"
"10.11.2023 03:00 - 10.11.2023 03:15","43665","46920"
"10.11.2023 03:15 - 10.11.2023 03:30","43821","46858"
"10.11.2023 03:30 - 10.11.2023 03:45","44087","47167"
"10.11.2023 03:45 - 10.11.2023 04:00","44448","47397"
"10.11.2023 04:00 - 10.11.2023 04:15","45064","47310"
"10.11.2023 04:15 - 10.11.2023 04:30","45621","47843"
"10.11.2023 04:30 - 10.11.2023 04:45","46145","48311"
"10.11.2023 04:45 - 10.11.2023 05:00","46602","48886"
"10.11.2023 05:00 - 10.11.2023 05:15","47879","50187"
"10.11.2023 05:15 - 10.11.2023 05:30","48542","50714"
"10.11.2023 05:30 - 10.11.2023 05:45","49493","51683"
"10.11.2023 05:45 - 10.11.2023 06:00","50750","53437"
"10.11.2023 06:00 - 10.11.2023 06:15","52957","56319"
"10.11.2023 06:15 - 10.11.2023 06:30","54585","58646"
"10.11.2023 06:30 - 10.11.2023 06:45","55943","60307"
"10.11.2023 06:45 - 10.11.2023 07:00","57093","62466"
"10.11.2023 07:00 - 10.11.2023 07:15","58475","64750"
"10.11.2023 07:15 - 10.11.2023 07:30","59128","65357"
"10.11.2023 07:30 - 10.11.2023 07:45","59746","65954"
"10.11.2023 07:45 - 10.11.2023 08:00","60436","66813"
"10.11.2023 08:00 - 10.11.2023 08:15","61298","67703"
"10.11.2023 08:15 - 10.11.2023 08:30","62087","67776"
"10.11.2023 08:30 - 10.11.2023 08:45","62491","68077"
"10.11.2023 08:45 - 10.11.2023 09:00","62607","68241"
"10.11.2023 09:00 - 10.11.2023 09:15","62746","67884"
"10.11.2023 09:15 - 10.11.2023 09:30","63001","68070"
"10.11.2023 09:30 - 10.11.2023 09:45","63387","67922"
"10.11.2023 09:45 - 10.11.2023 10:00","63568","67718"
"10.11.2023 10:00 - 10.11.2023 10:15","63943","67828"
"10.11.2023 10:15 - 10.11.2023 10:30","64073","67960"
"10.11.2023 10:30 - 10.11.2023 10:45","64030","68129"
"10.11.2023 10:45 - 10.11.2023 11:00","64349","68631"
"10.11.2023 11:00 - 10.11.2023 11:15","64501","68576"
"10.11.2023 11:15 - 10.11.2023 11:30","64644","68831"
"10.11.2023 11:30 - 10.11.2023 11:45","64826","69136"
"10.11.2023 11:45 - 10.11.2023 12:00","64577","69024"
"10.11.2023 12:00 - 10.11.2023 12:15","64297","68351"
"10.11.2023 12:15 - 10.11.2023 12:30","64066","68026"
"10.11.2023 12:30 - 10.11.2023 12:45","63835","67573"
"10.11.2023 12:45 - 10.11.2023 13:00","63709","67375"
"10.11.2023 13:00 - 10.11.2023 13:15","63700","66994"
"10.11.2023 13:15 - 10.11.2023 13:30","63244","66214"
"10.11.2023 13:30 - 10.11.2023 13:45","62769","65563"
"10.11.2023 13:45 - 10.11.2023 14:00","61987","64925"
"10.11.2023 14:00 - 10.11.2023 14:15","61730","64835"
"10.11.2023 14:15 - 10.11.2023 14:30","61555","64434"
"10.11.2023 14:30 - 10.11.2023 14:45","61289","64106"
"10.11.2023 14:45 - 10.11.2023 15:00","61040","63677"
"10.11.2023 15:00 - 10.11.2023 15:15","61053","63823"
"10.11.2023 15:15 - 10.11.2023 15:30","60678","63611"
"10.11.2023 15:30 - 10.11.2023 15:45","60332","63609"
"10.11.2023 15:45 - 10.11.2023 16:00","59948","63587"
"10.11.2023 16:00 - 10.11.2023 16:15","59814","63664"
"10.11.2023 16:15 - 10.11.2023 16:30","59791","63773"
"10.11.2023 16:30 - 10.11.2023 16:45","60463","64391"
"10.11.2023 16:45 - 10.11.2023 17:00","61002","65179"
"10.11.2023 17:00 - 10.11.2023 17:15","61763","65795"
"10.11.2023 17:15 - 10.11.2023 17:30","62213","66126"
"10.11.2023 17:30 - 10.11.2023 17:45","62516","65844"
"10.11.2023 17:45 - 10.11.2023 18:00","62558","65735"
"10.11.2023 18:00 - 10.11.2023 18:15","62565","65547"
"10.11.2023 18:15 - 10.11.2023 18:30","62163","65389"
"10.11.2023 18:30 - 10.11.2023 18:45","61681","64932"
"10.11.2023 18:45 - 10.11.2023 19:00","61371","64854"
"10.11.2023 19:00 - 10.11.2023 19:15","60902","64423"
"10.11.2023 19:15 - 10.11.2023 19:30","60343","63617"
"10.11.2023 19:30 - 10.11.2023 19:45","59827","63300"
"10.11.2023 19:45 - 10.11.2023 20:00","59251","62459"
"10.11.2023 20:00 - 10.11.2023 20:15","58117","61209"
"10.11.2023 20:15 - 10.11.2023 20:30","57021","59976"
"10.11.2023 20:30 - 10.11.2023 20:45","55898","58910"
"10.11.2023 20:45 - 10.11.2023 21:00","55016","58227"
"10.11.2023 21:00 - 10.11.2023 21:15","54238","57517"
"10.11.2023 21:15 - 10.11.2023 21:30","53497","56607"
"10.11.2023 21:30 - 10.11.2023 21:45","52523","55598"
"10.11.2023 21:45 - 10.11.2023 22:00","51718","54783"
"10.11.2023 22:00 - 10.11.2023 22:15","51040","54287"
"10.11.2023 22:15 - 10.11.2023 22:30","50463","53409"
"10.11.2023 22:30 - 10.11.2023 22:45","49573","52598"
"10.11.2023 22:45 - 10.11.2023 23:00","48869","51699"
"10.11.2023 23:00 - 10.11.2023 23:15","47884","50540"
"10.11.2023 23:15 - 10.11.2023 23:30","47153","49508"
"10.11.2023 23:30 - 10.11.2023 23:45","46514","48667"
"10.11.2023 23:45 - 11.11.2023 00:00","45906","48048"
"11.11.2023 00:00 - 11.11.2023 00:15","45353","47209"
"11.11.2023 00:15 - 11.11.2023 00:30","44906","46500"
"11.11.2023 00:30 - 11.11.2023 00:45","44202","46251"
"11.11.2023 00:45 - 11.11.2023 01:00","43751","45646"
"11.11.2023 01:00 - 11.11.2023 01:15","43304","45150"
"11.11.2023 01:15 - 11.11.2023 01:30","42995","44101"
"11.11.2023 01:30 - 11.11.2023 01:45","42429","43930"
"11.11.2023 01:45 - 11.11.2023 02:00","42080","43738"
"11.11.2023 02:00 - 11.11.2023 02:15","41926","43370"
"11.11.2023 02:15 - 11.11.2023 02:30","41826","43043"
"11.11.2023 02:30 - 11.11.2023 02:45","41625","42817"
"11.11.2023 02:45 - 11.11.2023 03:00","41673","42794"
"11.11.2023 03:00 - 11.11.2023 03:15","41564","42783"
"11.11.2023 03:15 - 11.11.2023 03:30","41605","42911"
"11.11.2023 03:30 - 11.11.2023 03:45","41656","43004"
"11.11.2023 03:45 - 11.11.2023 04:00","41618","43231"
"11.11.2023 04:00 - 11.11.2023 04:15","41815","43272"
"11.11.2023 04:15 - 11.11.2023 04:30","41847","42976"
"11.11.2023 04:30 - 11.11.2023 04:45","42092","43049"
"11.11.2023 04:45 - 11.11.2023 05:00","42315","43154"
"11.11.2023 05:00 - 11.11.2023 05:15","42788","43320"
"11.11.2023 05:15 - 11.11.2023 05:30","42822","42999"
"11.11.2023 05:30 - 11.11.2023 05:45","43047","42891"
"11.11.2023 05:45 - 11.11.2023 06:00","43281","43294"
"11.11.2023 06:00 - 11.11.2023 06:15","43760","43768"
"11.11.2023 06:15 - 11.11.2023 06:30","44155","44373"
"11.11.2023 06:30 - 11.11.2023 06:45","44640","45062"
"11.11.2023 06:45 - 11.11.2023 07:00","44929","45555"
"11.11.2023 07:00 - 11.11.2023 07:15","45753","47222"
"11.11.2023 07:15 - 11.11.2023 07:30","46233","47798"
"11.11.2023 07:30 - 11.11.2023 07:45","46938","48108"
"11.11.2023 07:45 - 11.11.2023 08:00","47582","48968"
"11.11.2023 08:00 - 11.11.2023 08:15","48655","50102"
"11.11.2023 08:15 - 11.11.2023 08:30","49602","50783"
"11.11.2023 08:30 - 11.11.2023 08:45","50597","51746"
"11.11.2023 08:45 - 11.11.2023 09:00","51211","52582"
"11.11.2023 09:00 - 11.11.2023 09:15","51984","53338"
"11.11.2023 09:15 - 11.11.2023 09:30","52633","54370"
"11.11.2023 09:30 - 11.11.2023 09:45","53239","54562"
"11.11.2023 09:45 - 11.11.2023 10:00","53629","54813"
"11.11.2023 10:00 - 11.11.2023 10:15","53995","55008"
"11.11.2023 10:15 - 11.11.2023 10:30","54274","55123"
"11.11.2023 10:30 - 11.11.2023 10:45","54335","55722"
"11.11.2023 10:45 - 11.11.2023 11:00","54596","56248"
"11.11.2023 11:00 - 11.11.2023 11:15","54726","56185"
"11.11.2023 11:15 - 11.11.2023 11:30","54679","56510"
"11.11.2023 11:30 - 11.11.2023 11:45","54801","56662"
"11.11.2023 11:45 - 11.11.2023 12:00","54755","56238"
"11.11.2023 12:00 - 11.11.2023 12:15","54756","55883"
"11.11.2023 12:15 - 11.11.2023 12:30","54456","55650"
"11.11.2023 12:30 - 11.11.2023 12:45","54324","55677"
"11.11.2023 12:45 - 11.11.2023 13:00","54052","55328"
"11.11.2023 13:00 - 11.11.2023 13:15","54093","55243"
"11.11.2023 13:15 - 11.11.2023 13:30","53453","55047"
"11.11.2023 13:30 - 11.11.2023 13:45","53326","54453"
"11.11.2023 13:45 - 11.11.2023 14:00","53121","53890"
"11.11.2023 14:00 - 11.11.2023 14:15","52746","53600"
"11.11.2023 14:15 - 11.11.2023 14:30","52301","53344"
