"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"11.10.2020 13:00 - 11.10.2020 13:15","50936","52000"
"11.10.2020 13:15 - 11.10.2020 13:30","50630","51569"
"11.10.2020 13:30 - 11.10.2020 13:45","50045","51437"
"11.10.2020 13:45 - 11.10.2020 14:00","49415","51464"
"11.10.2020 14:00 - 11.10.2020 14:15","48943","51101"
"11.10.2020 14:15 - 11.10.2020 14:30","48478","50750"
"11.10.2020 14:30 - 11.10.2020 14:45","48376","50436"
"11.10.2020 14:45 - 11.10.2020 15:00","48418","49843"
"11.10.2020 15:00 - 11.10.2020 15:15","48495","49820"
"11.10.2020 15:15 - 11.10.2020 15:30","47738","49566"
"11.10.2020 15:30 - 11.10.2020 15:45","47537","49297"
"11.10.2020 15:45 - 11.10.2020 16:00","47218","49029"
"11.10.2020 16:00 - 11.10.2020 16:15","47210","49101"
"11.10.2020 16:15 - 11.10.2020 16:30","46919","49244"
"11.10.2020 16:30 - 11.10.2020 16:45","47654","49322"
"11.10.2020 16:45 - 11.10.2020 17:00","47519","49345"
"11.10.2020 17:00 - 11.10.2020 17:15","48268","49829"
"11.10.2020 17:15 - 11.10.2020 17:30","48500","50353"
"11.10.2020 17:30 - 11.10.2020 17:45","48863","51122"
"11.10.2020 17:45 - 11.10.2020 18:00","49679","51955"
"11.10.2020 18:00 - 11.10.2020 18:15","50769","52663"
"11.10.2020 18:15 - 11.10.2020 18:30","51163","53194"
"11.10.2020 18:30 - 11.10.2020 18:45","51492","54112"
"11.10.2020 18:45 - 11.10.2020 19:00","51916","55115"
"11.10.2020 19:00 - 11.10.2020 19:15","53072","55802"
"11.10.2020 19:15 - 11.10.2020 19:30","52963","55573"
"11.10.2020 19:30 - 11.10.2020 19:45","53066","55156"
"11.10.2020 19:45 - 11.10.2020 20:00","52888","54840"
"11.10.2020 20:00 - 11.10.2020 20:15","52323","54317"
"11.10.2020 20:15 - 11.10.2020 20:30","51719","53698"
"11.10.2020 20:30 - 11.10.2020 20:45","51112","52564"
"11.10.2020 20:45 - 11.10.2020 21:00","50333","52113"
"11.10.2020 21:00 - 11.10.2020 21:15","49673","51645"
"11.10.2020 21:15 - 11.10.2020 21:30","49214","50939"
"11.10.2020 21:30 - 11.10.2020 21:45","48894","50733"
"11.10.2020 21:45 - 11.10.2020 22:00","49035","50230"
"11.10.2020 22:00 - 11.10.2020 22:15","49085","50500"
"11.10.2020 22:15 - 11.10.2020 22:30","48639","49938"
"11.10.2020 22:30 - 11.10.2020 22:45","47955","49237"
"11.10.2020 22:45 - 11.10.2020 23:00","47309","48228"
"11.10.2020 23:00 - 11.10.2020 23:15","46180","47765"
"11.10.2020 23:15 - 11.10.2020 23:30","45451","46954"
"11.10.2020 23:30 - 11.10.2020 23:45","44737","46098"
"11.10.2020 23:45 - 12.10.2020 00:00","44177","45376"
"12.10.2020 00:00 - 12.10.2020 00:15","43830","44740"
"12.10.2020 00:15 - 12.10.2020 00:30","43344","44051"
"12.10.2020 00:30 - 12.10.2020 00:45","42997","43615"
"12.10.2020 00:45 - 12.10.2020 01:00","42573","43370"
"12.10.2020 01:00 - 12.10.2020 01:15","42201","42986"
"12.10.2020 01:15 - 12.10.2020 01:30","41786","42863"
"12.10.2020 01:30 - 12.10.2020 01:45","41490","42679"
"12.10.2020 01:45 - 12.10.2020 02:00","41439","42415"
"12.10.2020 02:00 - 12.10.2020 02:15","40912","42653"
"12.10.2020 02:15 - 12.10.2020 02:30","40811","42483"
"12.10.2020 02:30 - 12.10.2020 02:45","40852","42396"
"12.10.2020 02:45 - 12.10.2020 03:00","40842","42538"
"12.10.2020 03:00 - 12.10.2020 03:15","41007","42679"
"12.10.2020 03:15 - 12.10.2020 03:30","41300","42940"
"12.10.2020 03:30 - 12.10.2020 03:45","41430","42889"
"12.10.2020 03:45 - 12.10.2020 04:00","41717","43267"
"12.10.2020 04:00 - 12.10.2020 04:15","42341","43720"
"12.10.2020 04:15 - 12.10.2020 04:30","42744","43835"
"12.10.2020 04:30 - 12.10.2020 04:45","43508","44612"
"12.10.2020 04:45 - 12.10.2020 05:00","44247","45084"
"12.10.2020 05:00 - 12.10.2020 05:15","45726","46414"
"12.10.2020 05:15 - 12.10.2020 05:30","46562","47104"
"12.10.2020 05:30 - 12.10.2020 05:45","47784","48075"
"12.10.2020 05:45 - 12.10.2020 06:00","49702","49878"
"12.10.2020 06:00 - 12.10.2020 06:15","53056","53230"
"12.10.2020 06:15 - 12.10.2020 06:30","55356","55608"
"12.10.2020 06:30 - 12.10.2020 06:45","57329","57548"
"12.10.2020 06:45 - 12.10.2020 07:00","58913","59383"
"12.10.2020 07:00 - 12.10.2020 07:15","60933","61332"
"12.10.2020 07:15 - 12.10.2020 07:30","62132","62521"
"12.10.2020 07:30 - 12.10.2020 07:45","63079","63347"
"12.10.2020 07:45 - 12.10.2020 08:00","63760","64273"
"12.10.2020 08:00 - 12.10.2020 08:15","64268","65044"
"12.10.2020 08:15 - 12.10.2020 08:30","64682","65625"
"12.10.2020 08:30 - 12.10.2020 08:45","64871","65959"
"12.10.2020 08:45 - 12.10.2020 09:00","65168","66332"
"12.10.2020 09:00 - 12.10.2020 09:15","64911","66192"
"12.10.2020 09:15 - 12.10.2020 09:30","65140","66403"
"12.10.2020 09:30 - 12.10.2020 09:45","65406","66885"
"12.10.2020 09:45 - 12.10.2020 10:00","65819","67208"
"12.10.2020 10:00 - 12.10.2020 10:15","65982","67365"
"12.10.2020 10:15 - 12.10.2020 10:30","66330","67691"
"12.10.2020 10:30 - 12.10.2020 10:45","66597","68105"
"12.10.2020 10:45 - 12.10.2020 11:00","66924","68331"
"12.10.2020 11:00 - 12.10.2020 11:15","67183","68498"
"12.10.2020 11:15 - 12.10.2020 11:30","67587","69098"
"12.10.2020 11:30 - 12.10.2020 11:45","67874","69250"
"12.10.2020 11:45 - 12.10.2020 12:00","68007","69589"
"12.10.2020 12:00 - 12.10.2020 12:15","67660","69050"
"12.10.2020 12:15 - 12.10.2020 12:30","67361","68764"
"12.10.2020 12:30 - 12.10.2020 12:45","67512","68854"
"12.10.2020 12:45 - 12.10.2020 13:00","67283","68643"
"12.10.2020 13:00 - 12.10.2020 13:15","67210","68411"
"12.10.2020 13:15 - 12.10.2020 13:30","66838","67466"
"12.10.2020 13:30 - 12.10.2020 13:45","66247","66926"
"12.10.2020 13:45 - 12.10.2020 14:00","65858","66474"
"12.10.2020 14:00 - 12.10.2020 14:15","65604","66458"
"12.10.2020 14:15 - 12.10.2020 14:30","65472","66460"
"12.10.2020 14:30 - 12.10.2020 14:45","65389","66376"
"12.10.2020 14:45 - 12.10.2020 15:00","64918","65901"
"12.10.2020 15:00 - 12.10.2020 15:15","65142","65903"
"12.10.2020 15:15 - 12.10.2020 15:30","64667","65403"
"12.10.2020 15:30 - 12.10.2020 15:45","64319","64996"
"12.10.2020 15:45 - 12.10.2020 16:00","63826","64417"
"12.10.2020 16:00 - 12.10.2020 16:15","63504","63899"
"12.10.2020 16:15 - 12.10.2020 16:30","62933","63729"
"12.10.2020 16:30 - 12.10.2020 16:45","62864","63475"
"12.10.2020 16:45 - 12.10.2020 17:00","62717","63373"
"12.10.2020 17:00 - 12.10.2020 17:15","62691","63576"
"12.10.2020 17:15 - 12.10.2020 17:30","62711","63866"
"12.10.2020 17:30 - 12.10.2020 17:45","62996","64533"
"12.10.2020 17:45 - 12.10.2020 18:00","63528","64810"
"12.10.2020 18:00 - 12.10.2020 18:15","63729","65000"
"12.10.2020 18:15 - 12.10.2020 18:30","64153","65254"
"12.10.2020 18:30 - 12.10.2020 18:45","64476","66128"
"12.10.2020 18:45 - 12.10.2020 19:00","65225","67357"
"12.10.2020 19:00 - 12.10.2020 19:15","65874","67969"
"12.10.2020 19:15 - 12.10.2020 19:30","65656","67656"
"12.10.2020 19:30 - 12.10.2020 19:45","65477","67104"
"12.10.2020 19:45 - 12.10.2020 20:00","65121","66479"
"12.10.2020 20:00 - 12.10.2020 20:15","64117","65226"
"12.10.2020 20:15 - 12.10.2020 20:30","62851","63925"
"12.10.2020 20:30 - 12.10.2020 20:45","62041","62581"
"12.10.2020 20:45 - 12.10.2020 21:00","60987","61541"
"12.10.2020 21:00 - 12.10.2020 21:15","60254","60521"
"12.10.2020 21:15 - 12.10.2020 21:30","59251","59392"
"12.10.2020 21:30 - 12.10.2020 21:45","58451","58130"
"12.10.2020 21:45 - 12.10.2020 22:00","57595","56878"
"12.10.2020 22:00 - 12.10.2020 22:15","57016","56617"
"12.10.2020 22:15 - 12.10.2020 22:30","56139","55642"
"12.10.2020 22:30 - 12.10.2020 22:45","54881","54445"
"12.10.2020 22:45 - 12.10.2020 23:00","53877","53509"
"12.10.2020 23:00 - 12.10.2020 23:15","52387","52355"
"12.10.2020 23:15 - 12.10.2020 23:30","51433","51409"
"12.10.2020 23:30 - 12.10.2020 23:45","50551","50839"
"12.10.2020 23:45 - 13.10.2020 00:00","49957","50053"
"13.10.2020 00:00 - 13.10.2020 00:15","49360","48506"
"13.10.2020 00:15 - 13.10.2020 00:30","48707","47929"
"13.10.2020 00:30 - 13.10.2020 00:45","48201","47425"
"13.10.2020 00:45 - 13.10.2020 01:00","47648","47367"
"13.10.2020 01:00 - 13.10.2020 01:15","47187","46585"
"13.10.2020 01:15 - 13.10.2020 01:30","46619","46396"
"13.10.2020 01:30 - 13.10.2020 01:45","46340","46020"
"13.10.2020 01:45 - 13.10.2020 02:00","46346","46132"
"13.10.2020 02:00 - 13.10.2020 02:15","45523","45812"
"13.10.2020 02:15 - 13.10.2020 02:30","45410","45689"
"13.10.2020 02:30 - 13.10.2020 02:45","45394","45808"
"13.10.2020 02:45 - 13.10.2020 03:00","45591","45859"
"13.10.2020 03:00 - 13.10.2020 03:15","45623","45949"
"13.10.2020 03:15 - 13.10.2020 03:30","45812","45953"
"13.10.2020 03:30 - 13.10.2020 03:45","45866","46112"
"13.10.2020 03:45 - 13.10.2020 04:00","46154","46521"
"13.10.2020 04:00 - 13.10.2020 04:15","46636","47028"
"13.10.2020 04:15 - 13.10.2020 04:30","47027","47428"
"13.10.2020 04:30 - 13.10.2020 04:45","47415","47885"
"13.10.2020 04:45 - 13.10.2020 05:00","48074","48465"
"13.10.2020 05:00 - 13.10.2020 05:15","49209","49603"
"13.10.2020 05:15 - 13.10.2020 05:30","49846","50270"
"13.10.2020 05:30 - 13.10.2020 05:45","50867","51361"
"13.10.2020 05:45 - 13.10.2020 06:00","52391","53396"
"13.10.2020 06:00 - 13.10.2020 06:15","55497","56429"
"13.10.2020 06:15 - 13.10.2020 06:30","57613","58094"
"13.10.2020 06:30 - 13.10.2020 06:45","59378","59690"
"13.10.2020 06:45 - 13.10.2020 07:00","60830","61009"
"13.10.2020 07:00 - 13.10.2020 07:15","62779","62939"
"13.10.2020 07:15 - 13.10.2020 07:30","63675","64039"
"13.10.2020 07:30 - 13.10.2020 07:45","64509","65031"
"13.10.2020 07:45 - 13.10.2020 08:00","65261","65610"
"13.10.2020 08:00 - 13.10.2020 08:15","65833","66398"
"13.10.2020 08:15 - 13.10.2020 08:30","66133","66941"
"13.10.2020 08:30 - 13.10.2020 08:45","66275","66983"
"13.10.2020 08:45 - 13.10.2020 09:00","66627","67361"
"13.10.2020 09:00 - 13.10.2020 09:15","66282","66914"
"13.10.2020 09:15 - 13.10.2020 09:30","66463","67391"
"13.10.2020 09:30 - 13.10.2020 09:45","66770","67885"
"13.10.2020 09:45 - 13.10.2020 10:00","67183","67763"
"13.10.2020 10:00 - 13.10.2020 10:15","67358","67940"
"13.10.2020 10:15 - 13.10.2020 10:30","67813","67924"
"13.10.2020 10:30 - 13.10.2020 10:45","68079","68063"
"13.10.2020 10:45 - 13.10.2020 11:00","68423","68275"
"13.10.2020 11:00 - 13.10.2020 11:15","68582","68164"
"13.10.2020 11:15 - 13.10.2020 11:30","69191","68822"
"13.10.2020 11:30 - 13.10.2020 11:45","69426","68981"
"13.10.2020 11:45 - 13.10.2020 12:00","69455","68789"
"13.10.2020 12:00 - 13.10.2020 12:15","69088","68643"
"13.10.2020 12:15 - 13.10.2020 12:30","68808","68366"
"13.10.2020 12:30 - 13.10.2020 12:45","68914","68258"
"13.10.2020 12:45 - 13.10.2020 13:00","68714","68281"
"13.10.2020 13:00 - 13.10.2020 13:15","68567","67634"
"13.10.2020 13:15 - 13.10.2020 13:30","68256","67036"
"13.10.2020 13:30 - 13.10.2020 13:45","67635","66214"
"13.10.2020 13:45 - 13.10.2020 14:00","67285","65502"
"13.10.2020 14:00 - 13.10.2020 14:15","67081","65498"
"13.10.2020 14:15 - 13.10.2020 14:30","66759","65348"
"13.10.2020 14:30 - 13.10.2020 14:45","66545","65081"
"13.10.2020 14:45 - 13.10.2020 15:00","66088","64871"
"13.10.2020 15:00 - 13.10.2020 15:15","66335","64602"
"13.10.2020 15:15 - 13.10.2020 15:30","65905","64377"
"13.10.2020 15:30 - 13.10.2020 15:45","65401","64195"
"13.10.2020 15:45 - 13.10.2020 16:00","64888","63740"
"13.10.2020 16:00 - 13.10.2020 16:15","64541","63394"
"13.10.2020 16:15 - 13.10.2020 16:30","64114","63147"
"13.10.2020 16:30 - 13.10.2020 16:45","64141","62850"
"13.10.2020 16:45 - 13.10.2020 17:00","63932","62764"
"13.10.2020 17:00 - 13.10.2020 17:15","64090","62766"
"13.10.2020 17:15 - 13.10.2020 17:30","64411","63417"
"13.10.2020 17:30 - 13.10.2020 17:45","64709","63638"
"13.10.2020 17:45 - 13.10.2020 18:00","65109","64261"
"13.10.2020 18:00 - 13.10.2020 18:15","65291","64892"
"13.10.2020 18:15 - 13.10.2020 18:30","65714","65581"
"13.10.2020 18:30 - 13.10.2020 18:45","65926","67046"
"13.10.2020 18:45 - 13.10.2020 19:00","66424","68095"
"13.10.2020 19:00 - 13.10.2020 19:15","67151","68675"
"13.10.2020 19:15 - 13.10.2020 19:30","66955","68729"
"13.10.2020 19:30 - 13.10.2020 19:45","66873","68250"
"13.10.2020 19:45 - 13.10.2020 20:00","66555","67647"
"13.10.2020 20:00 - 13.10.2020 20:15","65322","66220"
"13.10.2020 20:15 - 13.10.2020 20:30","64078","65208"
"13.10.2020 20:30 - 13.10.2020 20:45","63244","64131"
"13.10.2020 20:45 - 13.10.2020 21:00","62283","62969"
"13.10.2020 21:00 - 13.10.2020 21:15","61522","62136"
"13.10.2020 21:15 - 13.10.2020 21:30","60644","61351"
"13.10.2020 21:30 - 13.10.2020 21:45","59731","60308"
"13.10.2020 21:45 - 13.10.2020 22:00","58924","59235"
"13.10.2020 22:00 - 13.10.2020 22:15","58311","58175"
"13.10.2020 22:15 - 13.10.2020 22:30","57370","57629"
"13.10.2020 22:30 - 13.10.2020 22:45","56351","56466"
"13.10.2020 22:45 - 13.10.2020 23:00","55194","55185"
"13.10.2020 23:00 - 13.10.2020 23:15","53852","54208"
"13.10.2020 23:15 - 13.10.2020 23:30","52828","53529"
"13.10.2020 23:30 - 13.10.2020 23:45","51991","52330"
"13.10.2020 23:45 - 14.10.2020 00:00","51355","51852"
"14.10.2020 00:00 - 14.10.2020 00:15","49322","50966"
"14.10.2020 00:15 - 14.10.2020 00:30","48698","50424"
"14.10.2020 00:30 - 14.10.2020 00:45","48294","50174"
"14.10.2020 00:45 - 14.10.2020 01:00","47759","49845"
"14.10.2020 01:00 - 14.10.2020 01:15","47094","49357"
"14.10.2020 01:15 - 14.10.2020 01:30","46677","48842"
"14.10.2020 01:30 - 14.10.2020 01:45","46431","48652"
"14.10.2020 01:45 - 14.10.2020 02:00","46121","48536"
"14.10.2020 02:00 - 14.10.2020 02:15","45755","48140"
"14.10.2020 02:15 - 14.10.2020 02:30","45749","48246"
"14.10.2020 02:30 - 14.10.2020 02:45","45797","48438"
"14.10.2020 02:45 - 14.10.2020 03:00","45852","48616"
"14.10.2020 03:00 - 14.10.2020 03:15","45982","48812"
"14.10.2020 03:15 - 14.10.2020 03:30","46234","49099"
"14.10.2020 03:30 - 14.10.2020 03:45","46249","49197"
"14.10.2020 03:45 - 14.10.2020 04:00","46489","49396"
"14.10.2020 04:00 - 14.10.2020 04:15","46969","49751"
"14.10.2020 04:15 - 14.10.2020 04:30","47441","50307"
"14.10.2020 04:30 - 14.10.2020 04:45","47852","51020"
"14.10.2020 04:45 - 14.10.2020 05:00","48716","51615"
"14.10.2020 05:00 - 14.10.2020 05:15","49943","52850"
"14.10.2020 05:15 - 14.10.2020 05:30","50686","53523"
"14.10.2020 05:30 - 14.10.2020 05:45","51792","54311"
"14.10.2020 05:45 - 14.10.2020 06:00","53425","55639"
"14.10.2020 06:00 - 14.10.2020 06:15","56710","58538"
"14.10.2020 06:15 - 14.10.2020 06:30","58659","60718"
"14.10.2020 06:30 - 14.10.2020 06:45","60352","62271"
"14.10.2020 06:45 - 14.10.2020 07:00","61951","63756"
"14.10.2020 07:00 - 14.10.2020 07:15","64040","65938"
"14.10.2020 07:15 - 14.10.2020 07:30","64919","67281"
"14.10.2020 07:30 - 14.10.2020 07:45","65408","68127"
"14.10.2020 07:45 - 14.10.2020 08:00","65889","68723"
"14.10.2020 08:00 - 14.10.2020 08:15","66452","69537"
"14.10.2020 08:15 - 14.10.2020 08:30","66794","70093"
"14.10.2020 08:30 - 14.10.2020 08:45","67015","70290"
"14.10.2020 08:45 - 14.10.2020 09:00","67366","70487"
"14.10.2020 09:00 - 14.10.2020 09:15","66830","70389"
"14.10.2020 09:15 - 14.10.2020 09:30","67107","70680"
"14.10.2020 09:30 - 14.10.2020 09:45","67625","71193"
"14.10.2020 09:45 - 14.10.2020 10:00","67872","71261"
"14.10.2020 10:00 - 14.10.2020 10:15","67701","71468"
"14.10.2020 10:15 - 14.10.2020 10:30","68020","71793"
"14.10.2020 10:30 - 14.10.2020 10:45","68186","72038"
"14.10.2020 10:45 - 14.10.2020 11:00","68540","72391"
"14.10.2020 11:00 - 14.10.2020 11:15","68746","72648"
"14.10.2020 11:15 - 14.10.2020 11:30","69085","72982"
"14.10.2020 11:30 - 14.10.2020 11:45","69313","73439"
"14.10.2020 11:45 - 14.10.2020 12:00","69394","73681"
"14.10.2020 12:00 - 14.10.2020 12:15","69054","73080"
"14.10.2020 12:15 - 14.10.2020 12:30","68984","72917"
"14.10.2020 12:30 - 14.10.2020 12:45","68843","72752"
"14.10.2020 12:45 - 14.10.2020 13:00","68804","72382"
"14.10.2020 13:00 - 14.10.2020 13:15","68607","72127"
"14.10.2020 13:15 - 14.10.2020 13:30","68271","71701"
"14.10.2020 13:30 - 14.10.2020 13:45","67971","71310"
"14.10.2020 13:45 - 14.10.2020 14:00","67331","70628"
"14.10.2020 14:00 - 14.10.2020 14:15","67174","70272"
"14.10.2020 14:15 - 14.10.2020 14:30","66853","70214"
"14.10.2020 14:30 - 14.10.2020 14:45","66666","69980"
"14.10.2020 14:45 - 14.10.2020 15:00","66497","70060"
"14.10.2020 15:00 - 14.10.2020 15:15","66349","70123"
"14.10.2020 15:15 - 14.10.2020 15:30","65967","69476"
"14.10.2020 15:30 - 14.10.2020 15:45","65648","69026"
"14.10.2020 15:45 - 14.10.2020 16:00","65101","68957"
"14.10.2020 16:00 - 14.10.2020 16:15","64891","68705"
"14.10.2020 16:15 - 14.10.2020 16:30","64649","68369"
"14.10.2020 16:30 - 14.10.2020 16:45","64421","68240"
"14.10.2020 16:45 - 14.10.2020 17:00","64300","68148"
"14.10.2020 17:00 - 14.10.2020 17:15","64578","68265"
"14.10.2020 17:15 - 14.10.2020 17:30","64852","68467"
"14.10.2020 17:30 - 14.10.2020 17:45","65119","68762"
"14.10.2020 17:45 - 14.10.2020 18:00","65374","69179"
"14.10.2020 18:00 - 14.10.2020 18:15","65607","69350"
"14.10.2020 18:15 - 14.10.2020 18:30","65881","69759"
"14.10.2020 18:30 - 14.10.2020 18:45","66244","70605"
"14.10.2020 18:45 - 14.10.2020 19:00","66756","71203"
"14.10.2020 19:00 - 14.10.2020 19:15","67237","71350"
"14.10.2020 19:15 - 14.10.2020 19:30","66959","70743"
"14.10.2020 19:30 - 14.10.2020 19:45","66803","70139"
"14.10.2020 19:45 - 14.10.2020 20:00","66454","69466"
"14.10.2020 20:00 - 14.10.2020 20:15","65101","68432"
"14.10.2020 20:15 - 14.10.2020 20:30","63908","66974"
"14.10.2020 20:30 - 14.10.2020 20:45","62998","65834"
"14.10.2020 20:45 - 14.10.2020 21:00","62013","64824"
"14.10.2020 21:00 - 14.10.2020 21:15","60895","64118"
"14.10.2020 21:15 - 14.10.2020 21:30","60194","63370"
"14.10.2020 21:30 - 14.10.2020 21:45","59156","62414"
"14.10.2020 21:45 - 14.10.2020 22:00","58322","61037"
"14.10.2020 22:00 - 14.10.2020 22:15","57689","60424"
"14.10.2020 22:15 - 14.10.2020 22:30","56759","59537"
"14.10.2020 22:30 - 14.10.2020 22:45","55671","58234"
"14.10.2020 22:45 - 14.10.2020 23:00","54633","57343"
"14.10.2020 23:00 - 14.10.2020 23:15","53384","56187"
"14.10.2020 23:15 - 14.10.2020 23:30","52386","55329"
"14.10.2020 23:30 - 14.10.2020 23:45","51537","54193"
"14.10.2020 23:45 - 15.10.2020 00:00","50850","53582"
"15.10.2020 00:00 - 15.10.2020 00:15","50302","52823"
"15.10.2020 00:15 - 15.10.2020 00:30","49564","52581"
"15.10.2020 00:30 - 15.10.2020 00:45","49136","51990"
"15.10.2020 00:45 - 15.10.2020 01:00","48771","51648"
"15.10.2020 01:00 - 15.10.2020 01:15","47898","50978"
"15.10.2020 01:15 - 15.10.2020 01:30","47426","50759"
"15.10.2020 01:30 - 15.10.2020 01:45","47265","50343"
"15.10.2020 01:45 - 15.10.2020 02:00","46915","50185"
"15.10.2020 02:00 - 15.10.2020 02:15","46545","49792"
"15.10.2020 02:15 - 15.10.2020 02:30","46490","49496"
"15.10.2020 02:30 - 15.10.2020 02:45","46464","49556"
"15.10.2020 02:45 - 15.10.2020 03:00","46556","49450"
"15.10.2020 03:00 - 15.10.2020 03:15","46774","49780"
"15.10.2020 03:15 - 15.10.2020 03:30","47022","49813"
"15.10.2020 03:30 - 15.10.2020 03:45","46914","49829"
"15.10.2020 03:45 - 15.10.2020 04:00","47190","50038"
"15.10.2020 04:00 - 15.10.2020 04:15","47654","50397"
"15.10.2020 04:15 - 15.10.2020 04:30","48179","50554"
"15.10.2020 04:30 - 15.10.2020 04:45","48561","51155"
"15.10.2020 04:45 - 15.10.2020 05:00","49235","51760"
"15.10.2020 05:00 - 15.10.2020 05:15","50633","53222"
"15.10.2020 05:15 - 15.10.2020 05:30","51282","53831"
"15.10.2020 05:30 - 15.10.2020 05:45","52269","55046"
"15.10.2020 05:45 - 15.10.2020 06:00","54061","56329"
"15.10.2020 06:00 - 15.10.2020 06:15","57119","59237"
"15.10.2020 06:15 - 15.10.2020 06:30","59206","61425"
"15.10.2020 06:30 - 15.10.2020 06:45","60926","62907"
"15.10.2020 06:45 - 15.10.2020 07:00","62123","64501"
"15.10.2020 07:00 - 15.10.2020 07:15","64356","66658"
"15.10.2020 07:15 - 15.10.2020 07:30","65502","67916"
"15.10.2020 07:30 - 15.10.2020 07:45","66267","68752"
"15.10.2020 07:45 - 15.10.2020 08:00","66806","68860"
"15.10.2020 08:00 - 15.10.2020 08:15","67473","69842"
"15.10.2020 08:15 - 15.10.2020 08:30","68008","70346"
"15.10.2020 08:30 - 15.10.2020 08:45","68040","70547"
"15.10.2020 08:45 - 15.10.2020 09:00","68557","70594"
"15.10.2020 09:00 - 15.10.2020 09:15","67818","70565"
"15.10.2020 09:15 - 15.10.2020 09:30","68205","71051"
"15.10.2020 09:30 - 15.10.2020 09:45","68706","71346"
"15.10.2020 09:45 - 15.10.2020 10:00","68965","71472"
"15.10.2020 10:00 - 15.10.2020 10:15","68960","71669"
"15.10.2020 10:15 - 15.10.2020 10:30","69169","71873"
"15.10.2020 10:30 - 15.10.2020 10:45","69399","71932"
"15.10.2020 10:45 - 15.10.2020 11:00","69763","72139"
"15.10.2020 11:00 - 15.10.2020 11:15","70018","72639"
"15.10.2020 11:15 - 15.10.2020 11:30","70165","72869"
"15.10.2020 11:30 - 15.10.2020 11:45","70305","72957"
"15.10.2020 11:45 - 15.10.2020 12:00","70639","72977"
"15.10.2020 12:00 - 15.10.2020 12:15","70254","72769"
"15.10.2020 12:15 - 15.10.2020 12:30","70047","72534"
"15.10.2020 12:30 - 15.10.2020 12:45","69833","72396"
"15.10.2020 12:45 - 15.10.2020 13:00","69908","72241"
"15.10.2020 13:00 - 15.10.2020 13:15","69495","72215"
"15.10.2020 13:15 - 15.10.2020 13:30","69336","71653"
"15.10.2020 13:30 - 15.10.2020 13:45","68735","71279"
"15.10.2020 13:45 - 15.10.2020 14:00","68120","70311"
"15.10.2020 14:00 - 15.10.2020 14:15","68017","69945"
"15.10.2020 14:15 - 15.10.2020 14:30","67787","69663"
"15.10.2020 14:30 - 15.10.2020 14:45","67483","69555"
"15.10.2020 14:45 - 15.10.2020 15:00","67495","69061"
"15.10.2020 15:00 - 15.10.2020 15:15","67298","68840"
"15.10.2020 15:15 - 15.10.2020 15:30","66766","68464"
"15.10.2020 15:30 - 15.10.2020 15:45","66688","68180"
"15.10.2020 15:45 - 15.10.2020 16:00","66176","67803"
"15.10.2020 16:00 - 15.10.2020 16:15","66039","67518"
"15.10.2020 16:15 - 15.10.2020 16:30","65799","67211"
"15.10.2020 16:30 - 15.10.2020 16:45","65816","67170"
"15.10.2020 16:45 - 15.10.2020 17:00","65716","67270"
"15.10.2020 17:00 - 15.10.2020 17:15","65946","67622"
"15.10.2020 17:15 - 15.10.2020 17:30","66187","67701"
"15.10.2020 17:30 - 15.10.2020 17:45","66471","67977"
"15.10.2020 17:45 - 15.10.2020 18:00","66731","68176"
"15.10.2020 18:00 - 15.10.2020 18:15","66864","68227"
"15.10.2020 18:15 - 15.10.2020 18:30","67073","68568"
"15.10.2020 18:30 - 15.10.2020 18:45","67602","69393"
"15.10.2020 18:45 - 15.10.2020 19:00","67965","70097"
"15.10.2020 19:00 - 15.10.2020 19:15","68647","69998"
"15.10.2020 19:15 - 15.10.2020 19:30","68199","69558"
"15.10.2020 19:30 - 15.10.2020 19:45","68094","69155"
"15.10.2020 19:45 - 15.10.2020 20:00","67678","68234"
"15.10.2020 20:00 - 15.10.2020 20:15","66361","66667"
"15.10.2020 20:15 - 15.10.2020 20:30","65075","65281"
"15.10.2020 20:30 - 15.10.2020 20:45","64208","64321"
"15.10.2020 20:45 - 15.10.2020 21:00","63037","63292"
"15.10.2020 21:00 - 15.10.2020 21:15","61882","62122"
"15.10.2020 21:15 - 15.10.2020 21:30","61126","61445"
"15.10.2020 21:30 - 15.10.2020 21:45","59870","60473"
"15.10.2020 21:45 - 15.10.2020 22:00","59231","59307"
"15.10.2020 22:00 - 15.10.2020 22:15","58624","58470"
"15.10.2020 22:15 - 15.10.2020 22:30","57680","57451"
"15.10.2020 22:30 - 15.10.2020 22:45","56682","56208"
"15.10.2020 22:45 - 15.10.2020 23:00","55696","55258"
"15.10.2020 23:00 - 15.10.2020 23:15","54352","54305"
"15.10.2020 23:15 - 15.10.2020 23:30","53369","53355"
"15.10.2020 23:30 - 15.10.2020 23:45","52536","52329"
"15.10.2020 23:45 - 16.10.2020 00:00","51953","51306"
"16.10.2020 00:00 - 16.10.2020 00:15","50320","50717"
"16.10.2020 00:15 - 16.10.2020 00:30","49414","50021"
"16.10.2020 00:30 - 16.10.2020 00:45","49021","49436"
"16.10.2020 00:45 - 16.10.2020 01:00","48607","48969"
"16.10.2020 01:00 - 16.10.2020 01:15","47316","48510"
"16.10.2020 01:15 - 16.10.2020 01:30","46732","48357"
"16.10.2020 01:30 - 16.10.2020 01:45","46515","47800"
